Unnamed: 0.1,key_0,key_1,Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,xG,xA,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,xG_Percentil,xA_Percentil,A,B,C,D,E,F,G,Similar_StScaled_A,Similar_StScaled_B,Similar_StScaled_C,Similar_StScaled_D,Similar_StScaled_E,Similar_StScaled_F,Similar_StScaled_G,A1,B1,C1,D1,E1,F1,G1,ID
0,I. Fernández,ARG1,0,I. Fernández,Gimnasia La Plata,Gimnasia La Plata,"RW, AMF, RAMF",RW,10,36,1800000,2026-12-31,16,1375,Argentina,Argentina,left,182,67,no,7.33,3.730684,10.801509,5.628707,3.597655,0.1,0.11,ARG1,Testing,2026,1.0,1.0,1.0,80,75,97,95,42,20,50,7.33,3.730684,10.801509,5.628707,3.597655,0.1,0.11,0.7922913491327156,0.6095786785266228,3.307077605340396,2.266880676801494,-0.2485765998222905,-0.7839056521726292,-0.2277462855405032,0.7859045926486534,0.7289295304301999,0.9995286261478816,0.9883012420256698,0.4018441555359534,0.2165477364977083,0.4099217435902665,CDA
1,T. Andrada,ARG1,26,T. Andrada,Vélez Sarsfield,Vélez Sarsfield,"RAMF, RDMF",RAMF,10,19,0,2029-12-31,16,1561,Argentina,Argentina,right,179,0,no,9.05,5.189472,9.62944,5.365575,2.710564,0.1,0.05,ARG1,Testing,2026,0.9794839912593796,0.9872503704135159,0.9833671808364477,93,91,95,93,20,20,8,9.05,5.189472,9.62944,5.365575,2.710564,0.1,0.05,1.954819319234559,2.116366261441388,2.704361597373792,2.039328100969513,-0.8363774095188159,-0.7839056521726292,-1.145529824285814,0.9746977999716615,0.9828431653949391,0.9965782113954803,0.9792913535634933,0.2014713086020608,0.2165477364977083,0.1259948741177924,CBD
2,J. Campaz,ARG1,18,J. Campaz,Rosario Central,Rosario Central,"LAMF, AMF",LAMF,10,26,0,2026-12-31,12,821,Colombia,Colombia,left,165,65,no,4.93,3.182608,6.028421000000001,6.684407999999999,6.908665999999999,0.19,0.27,ARG1,Testing,2026,0.9774073781530652,0.9536858919151817,0.9655466350341235,20,60,86,97,95,68,95,4.93,3.182608,6.028421000000001,6.684407999999999,6.908665999999999,0.19,0.27,-0.8298407021721819,0.04346892762821082,0.8526004840844775,3.179834942563156,1.945352711504397,0.5172492213106288,2.219676484446993,0.2033144274219798,0.5173361333676867,0.8030595529763431,0.9992632051926411,0.9741337289837393,0.6975089019472485,0.986779631884147,DGE
3,U. Ortegoza,ARG1,9,U. Ortegoza,Talleres Córdoba,Talleres Córdoba,"LW, RDMF, RW",LW,10,29,1800000,2027-12-31,15,922,Argentina,Argentina,right,180,80,no,9.37,5.465520999999999,6.249070000000001,4.098269999999999,1.66,0.11,0.04,ARG1,Testing,2026,0.9554156597415295,0.9582573389511261,0.9568364993463279,95,97,88,86,6,30,3,9.37,5.465520999999999,6.249070000000001,4.098269999999999,1.66,0.11,0.04,2.171103592741878,2.401498306314279,0.966065377739905,0.9433818948267838,-1.53249806663068,-0.6393328884522672,-1.298493747410033,0.9850383287346719,0.9918359576725139,0.8329942661189431,0.8272571997566793,0.06269978716393253,0.2613031987662636,0.09705886175884726,BAC
4,S. Ascacíbar,ARG1,8,S. Ascacíbar,Boca Juniors,Boca Juniors,"RW, RCMF",RW,10,29,0,2029-12-31,14,1088,Argentina,"Argentina, Italy",right,169,69,no,9.68,5.455752,7.6912,3.472,1.407957,0.12,0.04,ARG1,Testing,2026,0.9145172234778107,0.9000941000022434,0.907305661740027,97,95,91,71,2,36,3,9.68,5.455752,7.6912,3.472,1.407957,0.12,0.04,2.380628982702094,2.391407869665848,1.707655537166423,0.4017930661541231,-1.699505825111311,-0.4947601247319053,-1.298493747410033,0.9913584453432241,0.9916080521257772,0.9561498615791654,0.6560818372333812,0.04461195897693438,0.3103847273800949,0.09705886175884726,BAC
5,J. Palacios,ARG1,15,J. Palacios,Unión Santa Fe,Unión Santa Fe,"RW, LW",RW,10,27,450000,2026-12-31,17,1412,Argentina,Argentina,right,169,68,no,6.25,3.5035,5.800641999999999,5.161583,4.398104,0.13,0.24,ARG1,Testing,2026,0.9110187607855584,0.8998308838119363,0.9054248222987473,55,68,82,91,66,43,93,6.25,3.5035,5.800641999999999,5.161583,4.398104,0.13,0.24,0.06233192604551179,0.37491947497072,0.7354691124855134,1.862918903117799,0.2818138227169689,-0.3501873610115432,1.760784715074337,0.5248507477041436,0.6461398225783275,0.7689730777982947,0.9687631615769733,0.610956864324883,0.3630990457189579,0.960862576076515,DGC
6,T. Aranda,ARG1,25,T. Aranda,Boca Juniors,Boca Juniors,"LW, RW, LWF",LW,10,19,0,2029-12-31,14,853,Argentina,Argentina,,0,0,no,6.33,3.483954,8.335275000000001,4.0128,6.227247999999999,0.12,0.19,ARG1,Testing,2026,0.7898763426426332,0.8152288190021159,0.8025525808223746,57,66,93,84,88,36,80,6.33,3.483954,8.335275000000001,4.0128,6.227247999999999,0.12,0.19,0.1164029944223418,0.3547303384439242,2.038859854344926,0.8694687308772862,1.493834150114655,-0.4947601247319053,0.9959650994532446,0.5463334188387262,0.6386041898406762,0.9792679917099076,0.8077045980206508,0.9323905133912076,0.3103847273800949,0.8403664485724263,CEG
7,M. Pellegrini,ARG1,17,M. Pellegrini,Vélez Sarsfield,Vélez Sarsfield,"RAMF, LAMF",RAMF,10,26,2200000,2026-12-31,12,801,Argentina,Argentina,right,176,68,no,7.98,4.159108,5.05379,2.808221,3.369939,0.28,0.23,ARG1,Testing,2026,0.7126220829256451,0.6807909209138349,0.69670650191974,86,84,68,53,31,93,91,7.98,4.159108,5.05379,2.808221,3.369939,0.28,0.23,1.231618779694459,1.052099430975008,0.3514135185043795,-0.1722329786947605,-0.3994648955899784,1.818404094793887,1.607820791950119,0.8909542387913367,0.8536230334013358,0.6373609289895897,0.4316271860079402,0.3447753424477839,0.9654988035113201,0.9460627833196008,FGA
8,J. Fernández,ARG1,35,J. Fernández,Rosario Central,Rosario Central,"RAMF, LW, LAMF",RAMF,10,22,0,2027-12-31,11,773,Argentina,Argentina,left,183,73,yes,5.71,3.026018,5.00352,3.495,5.820222,0.08,0.22,ARG1,Testing,2026,0.685510706346083,0.6498953749860467,0.6677030406660649,37,53,64,73,84,11,88,5.71,3.026018,5.00352,3.495,5.820222,0.08,0.22,-0.3026477854980901,-0.1182734692167201,0.3255630491885957,0.4216831184629855,1.224132155203719,-1.073051179613353,1.4548568688259,0.3810791468304215,0.4529254891635528,0.6276225136276842,0.6633718359638486,0.8895488111917986,0.1416240768669118,0.9271455547386994,GED
9,H. López,ARG1,20,H. López,Argentinos Juniors,Argentinos Juniors,"RWF, CF, RAMF",RWF,11,25,0,2026-12-31,14,888,Argentina,Argentina,left,169,67,yes,4.76,2.73375,5.576703999999999,3.646159999999999,4.661418,0.25,0.18,ARG1,Testing,2026,0.6992465149499731,0.6360519381145544,0.6676492265322638,16,40,80,77,68,91,74,4.76,2.73375,5.576703999999999,3.646159999999999,4.661418,0.25,0.18,-0.9447417224729454,-0.4201581798692154,0.6203129080367777,0.5524040013763599,0.4562899276537016,1.384685803632801,0.843001176329026,0.172395375404976,0.3371849515658932,0.7324741008453146,0.7096642051220141,0.6759092470186909,0.9169257190770896,0.8003861070478158,FGC
10,N. Laméndola,ARG1,14,N. Laméndola,Atlético Tucumán,Atlético Tucumán,"LW, LAMF, LWF",LW,10,27,375000,,15,1186,Argentina,Argentina,right,178,68,no,6.91,3.416182,4.47966,3.640805,6.297216000000001,0.11,0.1,ARG1,Testing,2026,0.6663833650030606,0.6613619902625132,0.6638726776327869,75,62,60,75,91,30,43,6.91,3.416182,4.47966,3.640805,6.297216000000001,0.11,0.1,0.5084182401543587,0.2847283860908066,0.05617719568220195,0.5477730783279275,1.540196075839127,-0.6393328884522672,-0.3807102086647215,0.694419968159228,0.6120738792754278,0.5223996761611879,0.7080761368513129,0.9382437169207755,0.2613031987662636,0.3517091464633721,EDA
11,F. Lencioni,ARG1,22,F. Lencioni,Gimnasia Mendoza,Gimnasia Mendoza,"LW, LAMF, LCMF",LW,10,25,0,2028-12-31,16,1446,Argentina,Argentina,left,180,78,no,6.1,2.739,5.353601,3.861216,3.734652,0.16,0.11,ARG1,Testing,2026,0.6747381675636546,0.6469163452490513,0.6608272564063529,51,42,75,80,46,60,50,6.1,2.739,5.353601,3.861216,3.734652,0.16,0.11,-0.03905132716104452,-0.4147354352275663,0.5055860877511351,0.7383811791735214,-0.1578001771937271,0.08353093014954278,-0.2277462855405032,0.4844247333198355,0.3391677944504564,0.6934263749372951,0.7698585758705592,0.4373071295131702,0.5332853076901299,0.4099217435902665,DCF
12,L. Gómez,ARG1,37,L. Gómez,Banfield Res.,Banfield,"RW, LW, LCMF",RW,10,22,0,,16,759,Argentina,Argentina,left,166,63,no,9.01,4.387130999999999,4.271400000000001,2.848,4.1492,0.08,0.06,ARG1,Testing,2026,0.6482839216120562,0.6623948043768326,0.6553393629944444,91,88,53,55,57,11,13,9.01,4.387130999999999,4.271400000000001,2.848,4.1492,0.08,0.06,1.927783785046143,1.287625240769833,-0.05091687115100035,-0.1378327008341418,0.1168860162836901,-1.073051179613353,-0.9925659011615956,0.9730589872906508,0.901061775682654,0.4796958808563813,0.4451863197393734,0.5465248102110091,0.1416240768669118,0.1604607745077771,ABE
13,D. Zalazar,ARG1,43,D. Zalazar,Banfield,Banfield,"RW, RCMF, RAMF",RW,10,24,0,2027-12-31,12,783,Argentina,Argentina,left,179,76,yes,6.67,2.184885,5.056951999999999,4.139954,3.562992,0.19,0.19,ARG1,Testing,2026,0.668980189020165,0.6405526121606007,0.6547664005903828,68,8,71,88,37,68,80,6.67,2.184885,5.056951999999999,4.139954,3.562992,0.19,0.19,0.3462050350238687,-0.9870828918194869,0.3530395217662946,0.9794295878895071,-0.2715448629052332,0.5172492213106288,0.9959650994532446,0.6354056844828654,0.1618010020051872,0.6379705941601594,0.836316118201053,0.3929859998794814,0.6975089019472485,0.8403664485724263,GDF
14,W. Nunez,ARG1,40,W. Nunez,Newell's Old Boys,Newell's Old Boys,"LW, LAMF, LWF",LW,10,23,0,2027-12-31,15,821,Argentina,Argentina,right,177,0,yes,8.77,3.508254,3.945600000000001,2.961738,6.685913999999999,0.19,0.09,ARG1,Testing,2026,0.6290467029164217,0.6218472931698442,0.625446998043133,88,71,48,57,93,68,36,8.77,3.508254,3.945600000000001,2.961738,6.685913999999999,0.19,0.09,1.765570579915654,0.3798298993567014,-0.2184538296368229,-0.03947379781216852,1.797753642230195,0.5172492213106288,-0.5336741317889402,0.9612660402920699,0.6479641568703617,0.4135377640764417,0.4842563217734735,0.9638919716983989,0.6975089019472485,0.2967835046909838,EAF
15,R. Atencio,ARG1,42,R. Atencio,Independiente Rivadavia,Independiente Rivadavia,"RW, RCMF, RWF",RW,10,23,0,2029-12-31,16,762,Argentina,Argentina,left,175,68,no,4.13,2.835884,5.550336,3.425206,2.363152,0.1,0.29,ARG1,Testing,2026,0.6322778917911378,0.5658164188346316,0.5990471553128847,4,44,77,66,13,20,97,4.13,2.835884,5.550336,3.425206,2.363152,0.1,0.29,-1.370551385940481,-0.3146635891586965,0.6067536246685944,0.3613263223393014,-1.066578206165709,-0.7839056521726292,2.525604330695429,0.08525742317327978,0.3765085462582219,0.7279927855881272,0.641072240683904,0.1430811730770102,0.2165477364977083,0.9942250259384684,GCD
16,S. López,ARG1,28,S. López,Tigre,Tigre,"LAMF, CF, LW",LAMF,10,20,0,2026-12-31,15,974,Argentina,Argentina,right,170,60,yes,7.85,5.360534,4.339944,2.3125,5.358839,0.15,0.21,ARG1,Testing,2026,0.5719727123881,0.5982222117751941,0.585097462081647,84,93,55,28,77,54,85,7.85,5.360534,4.339944,2.3125,5.358839,0.15,0.21,1.14375329358211,2.293056841229928,-0.01566931657011603,-0.6009250056774362,0.9184123350497412,-0.06104183357081934,1.301892945701681,0.8736370176305825,0.989077633653639,0.4937491029107361,0.2739449686642932,0.8207984823452477,0.4756629463910438,0.9035235078519407,BGA
17,R. Tesuri,ARG1,6,R. Tesuri,Atlético Tucumán,Atlético Tucumán,"RW, RAMF, AMF",RW,10,30,600000,2028-12-31,16,1309,Argentina,Argentina,right,166,60,no,7.22,3.163943999999999,5.156736,3.028529,1.650391,0.16,0.07,ARG1,Testing,2026,0.5862571400397414,0.5433158684775773,0.5647865042586593,77,57,73,60,4,60,20,7.22,3.163943999999999,5.156736,3.028529,1.650391,0.16,0.07,0.7179436301145743,0.02419081220121055,0.4043517006046911,0.01828604930788453,-1.538865145070631,0.08353093014954278,-0.839601978037377,0.7636039777277388,0.5096497966057131,0.6570229439516918,0.5072946716765897,0.06191861093968461,0.5332853076901299,0.2005657949066239,ACF
18,J. Gauto,ARG1,32,J. Gauto,Platense,Platense,"LAMF, LW",LAMF,10,22,2500000,2028-06-30,16,1078,Argentina,Argentina,right,172,64,yes,5.18,2.33709,5.929105,3.422089999999999,2.17056,0.13,0.09,ARG1,Testing,2026,0.575680261183737,0.5219431067027669,0.548811683943252,24,24,84,64,8,43,36,5.18,2.33709,5.929105,3.422089999999999,2.17056,0.13,0.09,-0.6608686134945884,-0.82986977788001,0.8015289660704256,0.358631652643891,-1.19419277281228,-0.3501873610115432,-0.5336741317889402,0.2543482879503752,0.2033062068922574,0.7885872590205691,0.6400646677506133,0.1162012847564897,0.3630990457189579,0.2967835046909838,CDF
19,Diego Barrera,ARG1,30,Diego Barrera,Central Córdoba SdE,Central Córdoba SdE,"LW, LB",LW,10,21,0,2027-12-31,15,1115,Argentina,Argentina,right,171,70,yes,7.59,3.95766,3.390764,2.58244,4.278906,0.07,0.07,ARG1,Testing,2026,0.5566092251483321,0.5377830700310704,0.5471961475897013,82,82,31,37,62,6,20,7.59,3.95766,3.390764,2.58244,4.278906,0.07,0.07,0.9680223213574126,0.844023038104342,-0.5037685500126367,-0.367484974362032,0.2028313046729279,-1.217623943333715,-0.839601978037377,0.8334833889808606,0.8006717340093521,0.3072120152908738,0.3566286488732858,0.5803665555554272,0.1116834556956662,0.2005657949066239,ABE
20,B. Cuello,ARG1,10,B. Cuello,Unión Santa Fe,Unión Santa Fe,"LW, RW",LW,10,28,350000,2026-12-31,14,918,Argentina,Argentina,right,170,66,no,6.37,3.920098,4.509485000000001,2.745258,2.35125,0.23,0.02,ARG1,Testing,2026,0.5512666786131513,0.5246287226419137,0.5379477006275325,60,80,62,46,11,84,0,6.37,3.920098,4.509485000000001,2.745258,2.35125,0.23,0.02,0.1434385286107567,0.8052251077748871,0.07151418090884336,-0.2266824292827125,-1.074464663402913,1.095540276192077,-1.604421593658469,0.5570280719340793,0.789655104904003,0.5285057306389835,0.4103353454438127,0.1413072371087554,0.8633599947534336,0.05431057719148671,FBA
21,S. Solari,ARG1,12,S. Solari,Racing Club,Racing Club,"RWF, CF, LWF",RWF,11,28,0,2027-12-31,17,1275,Argentina,Argentina,right,178,74,no,5.72,2.188054,5.013099,3.952492,2.68226,0.13,0.09,ARG1,Testing,2026,0.5540750885527397,0.5041516864175515,0.5291133874851456,40,11,66,82,17,43,36,5.72,2.188054,5.013099,3.952492,2.68226,0.13,0.09,-0.2958889019509865,-0.983809619863413,0.3304888825996938,0.8173152841536828,-0.8551320966001307,-0.3501873610115432,-0.5336741317889402,0.3836574633746312,0.1626045642539046,0.6294847042120507,0.7931258627610125,0.1962390112706249,0.3630990457189579,0.2967835046909838,DCA
22,J. Contrera,ARG1,38,J. Contrera,Sarmiento,Sarmiento,"RW, RAMF, RWF",RW,10,23,0,2027-12-31,15,976,Argentina,Argentina,right,0,0,yes,6.64,3.874325,2.952764,2.672896,4.148753,0.05,0.18,ARG1,Testing,2026,0.5477287106117532,0.5066342141133165,0.5271814623625348,66,77,17,40,55,2,74,6.64,3.874325,2.952764,2.672896,4.148753,0.05,0.18,0.3259283843825574,0.7579460048258927,-0.7290023984374073,-0.2892599929859254,0.1165898268714037,-1.506769470774439,0.843001176329026,0.6277607301693174,0.7757583461195735,0.2330000976786055,0.3861912126157306,0.5464074501389228,0.06593487873627107,0.8003861070478158,GBA
23,W. Mazzantti,ARG1,7,W. Mazzantti,Newell's Old Boys,Newell's Old Boys,"RAMF, RWF",RAMF,10,29,2500000,2028-12-31,14,837,Argentina,Argentina,right,174,68,yes,5.48,3.117757999999999,3.545604999999999,2.581915,3.871065,0.1,0.19,ARG1,Testing,2026,0.4893956988038029,0.4536133735234927,0.4715045361636478,33,55,37,35,48,20,80,5.48,3.117757999999999,3.545604999999999,2.581915,3.871065,0.1,0.19,-0.4581021070814758,-0.02351487999292692,-0.4241442707342355,-0.3679389864256039,-0.06741072238792675,-0.7839056521726292,0.9959650994532446,0.3234395425956422,0.4906197846245817,0.3357303004168042,0.3564593646361767,0.4731273666879651,0.2165477364977083,0.8403664485724263,GBE
24,A. Palavecino,ARG1,39,A. Palavecino,Aldosivi,Aldosivi,"LAMF, RW, LW",LAMF,10,23,0,2027-12-31,15,989,Argentina,Argentina,right,185,77,no,6.83,2.91414,3.00432,2.729241,3.732555,0.11,0.07,ARG1,Testing,2026,0.4574858842952046,0.4240087944761949,0.4407473393856998,73,46,20,42,44,30,20,6.83,2.91414,3.00432,2.729241,3.732555,0.11,0.07,0.4543471717775286,-0.2338326739821404,-0.7024906260872078,-0.2405336887536278,-0.1591896832285461,-0.6393328884522672,-0.839601978037377,0.6752105154475869,0.4075574412416793,0.241186622782742,0.4049582749315334,0.4367597159031902,0.2613031987662636,0.2005657949066239,AEB
25,A. Luna,ARG1,34,A. Luna,Instituto,Instituto,"LWF, LW",LWF,11,22,0,2029-12-31,15,1319,Argentina,Argentina,right,174,71,no,5.73,2.729248,3.410126,2.387846,7.299477,0.36,0.07,ARG1,Testing,2026,0.416095302653461,0.4409323148573733,0.4285138087554171,42,37,35,31,97,97,20,5.73,2.729248,3.410126,2.387846,7.299477,0.36,0.07,-0.2891300184038823,-0.4248083125123975,-0.4938119797541882,-0.5357669238833691,2.204310385788444,2.974986204556783,-0.839601978037377,0.3862409413787797,0.3354882087465643,0.3107194859243096,0.296059822235493,0.9862487384761914,0.9985349913789128,0.2005657949066239,FEA
26,I. Subiabre,ARG1,27,I. Subiabre,River Plate,River Plate,"LAMF, LW, RAMF",LAMF,10,19,0,2028-12-31,17,857,Argentina,"Argentina, Chile",left,171,61,no,5.04,2.310189,4.095251999999999,2.73347,4.935231,0.21,0.13,ARG1,Testing,2026,0.4389302686330962,0.4172657734021177,0.428098021017607,22,17,51,44,73,75,58,5.04,2.310189,4.095251999999999,2.73347,4.935231,0.21,0.13,-0.7554929831540406,-0.8576559214238219,-0.1414979029599662,-0.236876513483446,0.6377228393904169,0.8063947487513526,0.07818156070793383,0.2249766204704328,0.1955412431349604,0.4437383082858702,0.406376295515133,0.7381729423108004,0.7899923630839168,0.5311581852300725,FEG
27,E. Salvio,ARG1,1,E. Salvio,Lanús,Lanús,"RAMF, RW, LW",RAMF,10,35,1500000,2026-12-31,17,1176,Argentina,Argentina,right,173,78,no,5.89,2.52636,4.436304,2.295744,3.521532999999999,0.21,0.15,ARG1,Testing,2026,0.4088998546541068,0.4090665929430835,0.4089832237985951,48,31,57,24,35,75,67,5.89,2.52636,4.436304,2.295744,3.521532999999999,0.21,0.15,-0.180987881650223,-0.6343720867704878,0.03388213008333344,-0.6154153411768839,-0.299016265240742,0.8063947487513526,0.3841094069563706,0.4281885439876015,0.2629190108505453,0.513514428433044,0.269140231290994,0.3824638175690912,0.7899923630839168,0.6495513202155031,FGC
28,S. Montiel,ARG1,21,S. Montiel,Independiente,Independiente,"RW, RAMF, RWF",RW,10,25,0,2028-12-31,12,702,Argentina,Argentina,left,166,60,no,5.26,2.306782,3.847968,2.436174,4.87032,0.23,0.14,ARG1,Testing,2026,0.3908068341876752,0.3834054898513852,0.3871061620195302,30,15,46,33,71,84,64,5.26,2.306782,3.847968,2.436174,4.87032,0.23,0.14,-0.6067975451177584,-0.8611750244703167,-0.2686593800692601,-0.4939736000580346,0.5947117634599758,1.095540276192077,0.2311454838321524,0.2719926387493757,0.1945708267190565,0.3940959064198918,0.3106624120652044,0.7239819213702268,0.8633599947534336,0.5913991096355087,FEG
29,F. Perez,ARG1,29,F. Perez,Estudiantes,Estudiantes,"LW, RAMF, AMF",LW,10,20,0,2027-12-31,15,883,Argentina,Argentina,right,180,0,no,6.42,3.465665,2.344763,2.244,3.56631,0.23,0.11,ARG1,Testing,2026,0.4053175328483813,0.3625782143771248,0.3839478736127531,64,64,6,22,40,84,50,6.42,3.465665,2.344763,2.244,3.56631,0.23,0.11,0.1772329463462753,0.3358395619198998,-1.041656291305237,-0.660162770162526,-0.2693463025697398,1.095540276192077,-0.2277462855405032,0.5703372910773815,0.6315040725032791,0.1487855301827938,0.2545746904233097,0.393831601969077,0.8633599947534336,0.4099217435902665,FBA
30,F. Jainikoski,ARG1,24,F. Jainikoski,Argentinos Juniors Res.,Argentinos Juniors,"LWF, LW, LAMF",LWF,11,18,0,,17,764,Argentina,Argentina,,0,0,no,5.77,3.65117,2.35719,2.124,5.418613999999999,0.16,0.08,ARG1,Testing,2026,0.3883414467713224,0.3525361084340676,0.3704387776026949,44,73,8,17,80,60,28,5.77,3.65117,2.35719,2.124,5.418613999999999,0.16,0.08,-0.2620944842154679,0.5274483704435534,-1.035265923646847,-0.7639369561218078,0.9580202145114981,0.08353093014954278,-0.6866380549131585,0.3966242995720301,0.7010588695636824,0.1502723695956237,0.2224524064841705,0.8309737173045225,0.5332853076901299,0.2461554206945907,EBF
31,E. Rigoni,ARG1,2,E. Rigoni,Belgrano,Belgrano,"RAMF, RW, LW",RAMF,10,33,2000000,2027-12-31,17,1445,Argentina,"Argentina, Italy",right,180,74,no,5.85,2.428956,3.551184,2.800056,2.368314,0.11,0.13,ARG1,Testing,2026,0.3577286574195224,0.3225232549810712,0.3401259562002967,46,26,40,51,15,30,58,5.85,2.428956,3.551184,2.800056,2.368314,0.11,0.13,-0.208023415838638,-0.734981042784816,-0.4212753674457376,-0.1792939472644066,-1.063157781677519,-0.6393328884522672,0.07818156070793383,0.4176053420377611,0.2311755197643156,0.3367770075961164,0.4288534496155748,0.1438552022403071,0.2613031987662636,0.5311581852300725,GDA
32,Rick,ARG1,16,Rick,Talleres Córdoba,Talleres Córdoba,"LAMF, CF, RW",LAMF,10,26,2500000,2028-12-31,15,1043,Brazil,Brazil,right,170,70,no,5.26,2.933936,3.19039,2.073898,5.43444,0.14,0.1,ARG1,Testing,2026,0.3536540861373363,0.3238323623505047,0.3387432242439206,30,48,24,11,82,50,43,5.26,2.933936,3.19039,2.073898,5.43444,0.14,0.1,-0.6067975451177584,-0.2133853115200276,-0.6068073791091322,-0.8072644083295741,0.968506777461926,-0.2056145972911811,-0.3807102086647215,0.2719926387493757,0.4155132181963097,0.2719893752444625,0.2097570824523294,0.8336043320794055,0.4185459870861797,0.3517091464633721,EFB
33,J. Córdoba,ARG1,19,J. Córdoba,Instituto,Instituto,"RWF, RW",RWF,11,25,700000,2028-06-30,12,884,Colombia,Colombia,right,183,77,yes,6.72,4.172802999999999,1.731072,1.63081,4.3774,0.24,0.15,ARG1,Testing,2026,0.328971505451531,0.3303401181028147,0.3296558117771728,71,86,4,6,64,88,67,6.72,4.172802999999999,1.731072,1.63081,4.3774,0.24,0.15,0.3799994527593873,1.066245047711653,-1.357236167272465,-1.190440212565625,0.2680950182606538,1.240113039912438,0.3841094069563706,0.6480270893136654,0.8568435583415026,0.08735309115066464,0.1169367078884107,0.6056869098138228,0.8925332067543414,0.6495513202155031,FBG
34,M. Abaldo,ARG1,33,M. Abaldo,Independiente,Independiente,"LW, LWF, LAMF",LW,10,22,0,2027-12-31,16,1453,Uruguay,"Uruguay, Germany",right,172,60,yes,3.96,2.16768,3.59499,3.403616999999999,2.97445,0.13,0.05,ARG1,Testing,2026,0.3475182225752754,0.3065425528448393,0.3270303877100573,2,6,42,62,24,43,8,3.96,2.16768,3.59499,3.403616999999999,2.97445,0.13,0.05,-1.485452406241244,-1.004854000687978,-0.3987488972080766,0.3426564815003424,-0.6615222881529388,-0.3501873610115432,-1.145529824285814,0.06871201103057348,0.1574835784321472,0.3450391173769541,0.6340715472798559,0.2541387129844226,0.3630990457189579,0.1259948741177924,DFC
35,L. Herrera,ARG1,5,L. Herrera,Newell's Old Boys,Newell's Old Boys,"LW, LAMF, CF",LW,10,30,750000,2028-12-31,16,900,Argentina,Argentina,right,179,76,no,6.4,3.0,2.8,2.1,4.09944,0.3,0.05,ARG1,Testing,2026,0.3330429777062807,0.3007936326796534,0.316918305192967,62,51,15,13,53,95,8,6.4,3.0,2.8,2.1,4.09944,0.3,0.05,0.1637151792520681,-0.1451475587569936,-0.8075586167496488,-0.7846917933136641,0.08391423741263954,2.107549622234611,-1.145529824285814,0.5650223162666164,0.4422971846938508,0.2096723589349401,0.2163171478081633,0.5334376901655963,0.9824650174399103,0.1259948741177924,FAE
36,S. Salle,ARG1,31,S. Salle,Sarmiento,Sarmiento,"LW, RW, LAMF",LW,10,22,0,2027-12-31,15,926,Argentina,Argentina,right,185,0,yes,5.25,2.33474,3.400824,2.136141,4.957511999999999,0.05,0.13,ARG1,Testing,2026,0.3187773585283668,0.3056885845884647,0.3122329715584158,26,22,33,20,75,2,58,5.25,2.33474,3.400824,2.136141,4.957511999999999,0.05,0.13,-0.613556428664862,-0.8322971016719862,-0.4985953707542959,-0.7534376028573776,0.6524865894914184,-1.506769470774439,0.07818156070793383,0.2697542416814441,0.2026206330879116,0.3090322335130737,0.2255934968341085,0.7429563393743762,0.06593487873627107,0.5311581852300725,EGC
37,G. Mainero,ARG1,4,G. Mainero,Platense,Platense,"RAMF, RW",RAMF,10,31,300000,2027-12-31,16,1127,Argentina,Argentina,right,179,66,no,4.31,2.073437,3.195237,3.433405,2.796255,0.05,0.07,ARG1,Testing,2026,0.3250491198018657,0.2940364972366433,0.3095428085192545,11,4,26,68,22,2,20,4.31,2.073437,3.195237,3.433405,2.796255,0.05,0.07,-1.248891482092614,-1.102197947976163,-0.6043148940330707,0.3684166935949691,-0.7795971703058098,-1.506769470774439,-0.839601978037377,0.1058523837479427,0.1351878119545605,0.272817152970955,0.643718724096811,0.2178140110150096,0.06593487873627107,0.2005657949066239,DCE
38,E. Cetré,ARG1,11,E. Cetré,Estudiantes,Estudiantes,"LAMF, LW, RAMF",LAMF,10,28,3500000,2028-12-31,13,753,Colombia,Colombia,right,171,79,no,3.82,1.314103,2.507416,2.751637,5.856985,0.14,0.21,ARG1,Testing,2026,0.3237926001944084,0.2706017396840433,0.2971971699392258,0,0,11,48,86,50,85,3.82,1.314103,2.507416,2.751637,5.856985,0.14,0.21,-1.580076775900697,-1.886516877447066,-0.9580148274973956,-0.2211659665140938,1.248491912169885,-0.2056145972911811,1.301892945701681,0.05704464256178016,0.02961266812486528,0.1690276408868521,0.4124816039388377,0.8940745157840688,0.4185459870861797,0.9035235078519407,GEF
