Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Pressão na linha alta,Impacto do passe,Movimentação ofensiva,Drible,Efetividade,Criação de oportunidades,Ameaça ofensiva,Finalização,rating,percentil,rank
BRA1,2022,40653.0,Muriqui,Avai FC,1420.0,FWL,Extremo,Extremo,-0.5983678485645428,-0.6902335007657843,0.0980054376907518,-0.6716607807987209,-0.9845563143553088,0.1579394278417225,-0.5009591532013671,-0.5023564144822589,-0.1697925821463639,0.364,26.0,32
BRA1,2022,75752.0,Dudu,Palmeiras,8103.0,AMR,Extremo,Extremo,-1.8317373725884685,-1.3283712952266051,-1.327668603304004,-0.9810246795585946,-1.0942936319323595,1.011188625019835,-1.033468518879675,-0.9305633941193951,-0.26619611297078,0.252,10.0,39
BRA1,2022,110424.0,Pedro Henrique,Internacional,1756.0,AMR,Extremo,Extremo,0.603105705607031,0.033998460465533,0.5828744153735577,1.0509452246604518,0.9085208350137391,0.7586832527135448,1.250683736391202,1.6373470645858204,0.7165296051215329,1.0,100.0,1
BRA1,2022,116227.0,Léo Baptistão,Santos FC,1203.0,AMR,Extremo,Extremo,1.0617554598056156,-0.0578730643346994,-0.3254418623075431,-0.3780695873526278,0.0433917860945802,0.7637004800967132,0.5737719089565646,1.634604043001549,2.220671927417272,0.889,95.0,3
BRA1,2022,146760.0,Everton,Flamengo,1517.0,FWL,Extremo,Extremo,0.5501655056875118,0.3445589715194595,0.8039313464394421,1.813099162664968,0.9469650906117332,0.7289928695714722,1.3143420175480085,1.1956777689768336,-0.4583277701547947,0.943,98.0,2
BRA1,2022,253345.0,Renato,Avai FC,1118.0,AMR,Extremo,Extremo,0.5378129164693608,0.4903535636834562,0.0686687379368953,-0.984128275916822,-0.6901100027386633,-0.4642626611257947,-1.0947252575471813,-0.9089227975927896,-1.1079304454863883,0.215,7.0,40
BRA1,2022,279479.0,Pedro Rocha,Athletico Paranaense,1055.0,AMR,Extremo,Extremo,0.09348102549049,-1.0140368716880108,-0.3576487756245134,0.7436618398554549,0.6726277554741878,0.1623531850137566,1.249668158876052,0.2452877875809694,0.5124678742810844,0.838,88.0,6
BRA1,2022,279539.0,Steven Mendoza,Ceara,2587.0,AML,Extremo,Extremo,-0.1390610498915246,-0.4106282457556989,-0.3740198073793357,0.4995828137111465,0.0760040544498599,0.5209628806623611,0.3289869283385877,1.07808685267096,1.3184676811191305,0.828,83.0,8
BRA1,2022,284377.0,Marinho,Flamengo,1497.0,FWR,Extremo,Extremo,0.2777066441032228,0.6734894769050974,0.5510086083787741,0.6965327207755737,0.2379682431574567,-0.2515086138005752,0.714937936950964,0.6250436886503025,0.404622006956459,0.781,76.0,11
BRA1,2022,284602.0,Keno,Atletico MG,2027.0,AML,Extremo,Extremo,0.1447294819166401,0.2556745183265068,1.462102982518927,0.7610887742532781,0.9396895498530268,0.5512823243891457,0.6907385633644115,0.877613148075465,-0.4144930202125772,0.795,79.0,10
BRA1,2022,318129.0,Capixaba,Juventude,1772.0,AMR,Extremo,Extremo,-0.2712548367281041,0.1970208194304091,-0.5910934975064829,-0.5666114082445298,-1.0068416547007368,-0.5827345098741447,-0.9992230579177112,-0.8985894127605736,-0.3649925307593948,0.287,14.0,37
BRA1,2022,318302.0,Artur,Red Bull Bragantino,8148.0,AMR,Extremo,Extremo,-1.9196520774323893,-1.4918517332384176,-1.3094552250804656,-1.121726930892366,0.0358938216535654,-0.2258790364137306,-0.9482706952889706,-1.0486982840397068,0.8321534876432601,0.408,29.0,31
BRA1,2022,321846.0,Lima,Ceara,2148.0,AMR,Extremo,Extremo,0.3148486027228909,0.3243576152178442,0.089954018523095,-0.7172967188408387,0.0708482115076796,-0.6543413665374407,-0.9995565705075232,-0.9369880270727174,-0.8703260642997306,0.316,17.0,36
BRA1,2022,331611.0,Gustavo Silva,Corinthians,1244.0,AMR,Extremo,Extremo,-0.3460130278827923,0.0722263954758768,0.0965963454524314,0.0657780099255974,0.357632648009318,0.1190926701243501,-0.2549818869564534,0.4011887687936749,1.0525926079494456,0.701,67.0,15
BRA1,2022,332151.0,Matías Zaracho,Atletico MG,2038.0,AMR,Extremo,Extremo,0.6816532636884005,1.201174858985264,0.3033060054042258,-0.4604862333908248,-0.2442367932543835,0.1601496418845559,-0.6580547360037445,-0.4137109119548153,-1.1917950175091023,0.353,21.0,34
BRA1,2022,336102.0,Tomás Cuello,Athletico Paranaense,1763.0,AML,Extremo,Extremo,0.4449090316705448,0.6477895559155504,1.2111207693617942,-0.0114730073820382,-0.2513283713423038,-0.3131075380576594,0.4123874589428629,-0.120634888061874,-0.257202680096601,0.561,43.0,25
BRA1,2022,337301.0,Shaylon,Atletico GO,1505.0,AMR,Extremo,Extremo,-0.0851489422566222,-0.1067988836109599,1.0882253625939282,-0.6827032106069564,-0.3647437667021175,-0.0112106326997732,0.32145827094235,-0.278212444716869,0.4634396831789342,0.537,36.0,28
BRA1,2022,337976.0,Luiz Fernando,Atletico GO,1895.0,AML,Extremo,Extremo,0.08740935893157,-0.1406123458025669,-0.3705900864768443,0.5198832172740073,-0.567787572496185,0.3497300606365578,0.0758578513685282,0.5094424941790602,-0.9593555780347768,0.546,40.0,26
BRA1,2022,355777.0,Helinho,Red Bull Bragantino,6963.0,AML,Extremo,Extremo,-2.235587698882361,-1.6758892246659696,-1.7763165269635204,-1.4616238576419944,-0.4075381348803886,-0.1996471962230043,-1.5589934801974827,-1.5416906296947597,-0.3806619807954274,0.173,5.0,41
BRA1,2022,356785.0,Ademir,Atletico MG,1679.0,AMR,Extremo,Extremo,0.095749239215352,0.0734169472032982,-0.0112524583196532,0.1651889657614306,0.3523600056405361,0.377457790089167,0.025488169459893,0.1401774019013046,-0.6722796624491172,0.579,55.0,20
BRA1,2022,360373.0,Erick,Ceara,1187.0,AMR,Extremo,Extremo,0.0356399896222255,0.4242684098635924,1.4447372536136722,0.0837541496759567,-0.0397697620183474,-0.5188215520963796,-0.0326842768710744,-0.141911550349456,-0.302103440527783,0.545,38.0,27
BRA1,2022,373531.0,Júnior Santos,Botafogo RJ,1145.0,AMR,Extremo,Extremo,-0.1120214980493958,-0.6344337857575797,-0.7417090963897787,-0.5479249446863835,-0.3349734592562646,-0.5110809426384797,-0.8678374485129748,-0.5693391450927549,-0.5488268030919432,0.361,24.0,33
BRA1,2022,373666.0,Vitinho,Athletico Paranaense,1539.0,AML,Extremo,Extremo,0.3268393083039095,-0.4165614554649358,-0.54250539138255,-0.0435181459739127,0.4085512727111345,0.3337635807672233,-0.2323268875258201,0.225292610836162,-0.5017199610049585,0.567,50.0,22
BRA1,2022,381541.0,Victor Sá,Botafogo RJ,2015.0,AML,Extremo,Extremo,-0.2501504542550977,-0.2080020278929994,-0.1898241739836587,-0.0298151769954705,0.1955320620507849,-0.2702045908586181,-0.1408210402128697,-0.1801491489153343,0.0771610148009295,0.572,52.0,21
BRA1,2022,388653.0,Léo Pereira,Atletico GO,1313.0,AML,Extremo,Extremo,-0.0894382768608879,0.4569925799185784,-0.4110454452924214,0.2103790696488865,-0.3531131797856013,-0.0562125977752991,-0.3965648707063031,-0.0436383077006682,-0.6122803969973207,0.488,31.0,30
BRA1,2022,397587.0,Luiz Henrique,Fluminense,1153.0,AMR,Extremo,Extremo,0.5671710302662993,1.1125314562062794,-0.3844372162537527,-0.453374372005548,0.6592218108849905,-0.2584173786233668,0.4910701681154524,0.0461535760633261,0.6551956296123587,0.684,64.0,16
BRA1,2022,398169.0,Lucas Braga,Santos FC,2295.0,AML,Extremo,Extremo,0.1236521176955303,0.1131403521474603,-0.328289628860943,0.2779538368823658,0.5918951585340423,0.0297076648751599,-0.0713189560267201,0.1648624496266533,0.9181851122488124,0.721,69.0,14
BRA1,2022,402981.0,Wellington Rato,Atletico GO,3043.0,AML,Extremo,Extremo,0.3265480877644652,0.0138748034732889,0.6161529966036625,-0.1809539525989863,0.0966506566513316,0.3281511797757612,0.6344361851615096,0.3772878356465987,0.9588888044577688,0.721,71.0,13
BRA1,2022,404491.0,Ângelo,Santos FC,1694.0,AMR,Extremo,Extremo,0.2483938607285262,-0.3325185779033008,0.7097181789351871,1.44600312466272,0.8272159392045877,-0.4539042315313527,1.4330395207537778,-0.2483176947404851,-0.3830148741629423,0.811,81.0,9
BRA1,2022,416788.0,Felipe Marques,Cuiaba,1068.0,AML,Extremo,Extremo,0.0066904856705987,-0.2025648349097883,0.6677500135068895,1.292362060653809,-0.4683668871193763,-0.1670348428410988,0.3366688994263073,0.0059214444016505,-0.8702273821101303,0.601,57.0,19
BRA1,2022,416792.0,Sorriso,Red Bull Bragantino,6602.0,AML,Extremo,Extremo,-2.367070426853968,-1.822253223388485,-2.094656391162831,-1.6380320989924426,-2.0743241810164674,-1.8052439427012288,-1.6800294134942115,-1.5759761641271264,-0.6601257122405737,0.0,2.0,42
BRA1,2022,416895.0,Adson,Corinthians,1355.0,AMR,Extremo,Extremo,0.5258157745924428,1.00592445258031,0.1856714957529583,-0.239068500775344,0.7769695428631395,-0.2244922531399834,0.106554022917482,-0.1842119016128248,0.3009632191599614,0.636,60.0,18
BRA1,2022,417514.0,Matheus Martins,Fluminense,1747.0,AMR,Extremo,Extremo,0.2750711293087451,1.1788830127050485,-0.0365093995512622,0.4630492048600636,0.2016296814776285,0.3807828308523865,0.0476609449697534,0.4713674216806384,-0.289522297139611,0.646,62.0,17
BRA1,2022,420464.0,Airton,Atletico GO,1959.0,AMR,Extremo,Extremo,-0.3176830420937609,-0.3333077308634847,-0.3761075317190231,0.5746561959364687,-0.2167630621232548,0.2898755180549202,-0.0132346657237024,0.0770700182036405,-0.6436223927946462,0.561,45.0,24
BRA1,2022,424039.0,Jhon Arias,Fluminense,2843.0,AML,Extremo,Extremo,1.11403623523407,2.586188084543105,2.001931735935076,0.4145897418183691,1.1042647867461457,0.1561462209108871,0.4372207603394532,0.4558822053548842,1.4171687722331288,0.868,90.0,5
BRA1,2022,428330.0,Rômulo,Athletico Paranaense,1328.0,AMR,Extremo,Extremo,0.0513380386914899,-0.5818748557950193,-1.1323702886075846,-0.8964530569047466,-0.775296172132288,-0.2210220861057778,-0.5822336133506529,-0.5138943036410485,-0.4469361798362009,0.335,19.0,35
BRA1,2022,436502.0,Jhojan Julio,Santos FC,900.0,AML,Extremo,Extremo,0.3929402530997936,0.4715090215909896,-0.1789461143318995,-1.120918262736776,-0.1414513058516191,-0.1860649476765593,-1.0114491739903444,-0.865877865081604,-1.0359722685473731,0.262,12.0,38
BRA1,2022,436503.0,Lucas Barbosa,Santos FC,905.0,AMR,Extremo,Extremo,1.1342749400447645,0.2552499625259767,0.0276999926727521,-0.0192489478849781,-1.220955037415082,-0.1528338178340154,0.7826452234932477,-0.0221722669947384,0.2921230785846047,0.564,48.0,23
BRA1,2022,436552.0,Alef Manga,Coritiba,2617.0,AML,Extremo,Extremo,-0.0058467912762563,-0.1616082445234643,0.5863375224745199,0.6406274992025963,0.2569761953921641,0.3287851807917681,0.8064061835959213,0.855166960034668,1.3065933807044834,0.871,93.0,4
BRA1,2022,436553.0,Igor Paixão,Coritiba,1712.0,AML,Extremo,Extremo,0.3952042853974942,0.0457714358801571,0.5091299173127685,0.59665002859393,0.3350866387017692,0.3149918653743747,0.7684261435669906,1.2116412311708205,0.4613471387928087,0.834,86.0,7
BRA1,2022,436657.0,Agustín Canobbio,Athletico Paranaense,1534.0,AMR,Extremo,Extremo,-0.2083774967055153,-0.3212359635423775,0.0369319074755348,-0.0420763822137386,-0.3863913508500737,-0.2173123463254842,-0.1089324817937582,-0.2238406473908407,0.0547514926214648,0.525,33.0,29
BRA1,2022,440084.0,Jeffinho,Botafogo RJ,1746.0,AML,Extremo,Extremo,0.3604690685927103,-0.047738889432921,-0.2819675234587755,0.9324028915775686,1.526944893287428,-0.0784001645658908,0.3832171312292224,-0.0854185712923506,-0.5556173635149072,0.745,74.0,12
ENG1,2022,67491.0,Jordan Ayew,Crystal Palace,2071.0,FWR,Extremo,Extremo,0.972323751442874,0.4788273957609494,-0.4708973066466903,-0.209143068189373,-0.9465992940386398,-0.4069871277573331,-0.8874526899454783,-0.8309193834036117,-0.7144958838776465,0.207,17.0,25
ENG1,2022,85059.0,Wilfried Zaha,Crystal Palace,2980.0,FWL,Extremo,Extremo,0.1702512190749067,-0.4002898129624145,-0.293346845109955,0.573938043902536,-0.2853254874910261,-0.7138949133253482,0.2637908257494654,-0.417699348219063,0.9476347418614336,0.623,69.0,10
ENG1,2022,93160.0,Ryan Fraser,Newcastle,1574.0,FWR,Extremo,Extremo,-1.0272718338136482,-1.2639437206029185,0.1298100213334903,-0.9683539736752615,-1.691534370174285,-0.50965384992945,-0.759653448614944,-0.643324578224946,-0.7975615369027391,0.093,7.0,28
ENG1,2022,97692.0,Raheem Sterling,Man City,2286.0,FWL,Extremo,Extremo,-0.210286840933893,0.8441275503934093,-0.1761086760718114,0.3364592489189485,0.265017203508114,1.6727003751812028,0.2226101609289628,0.9259442265183117,0.5606294057140593,0.733,86.0,5
ENG1,2022,104749.0,Riyad Mahrez,Man City,1641.0,FWR,Extremo,Extremo,0.3773325537985896,1.6541262376484622,1.7031510374749788,0.7766045248536542,-0.2379708584927244,0.6252779368045461,1.1715536093642904,1.189543520243237,-0.0125907339451844,0.784,97.0,2
ENG1,2022,108226.0,Mohamed Salah,Liverpool,2973.0,FWR,Extremo,Extremo,-0.3147407146703024,-0.0825364388760368,-0.0541965868663719,1.1468966589580312,0.151774105131818,0.9389654886413908,1.391388893262539,1.758467634506332,0.8585528827029079,1.0,100.0,1
ENG1,2022,109915.0,Sadio Mané,Liverpool,3024.0,FWL,Extremo,Extremo,0.1714984121242058,-0.1267221041350197,-0.2120958445486665,-0.2686401246052457,0.0397275841679486,0.7182972676354599,0.6312450787230388,0.6981346092301973,1.331592089816945,0.744,93.0,3
ENG1,2022,113069.0,Jack Grealish,Man City,2060.0,FWL,Extremo,Extremo,0.5111873049264499,1.0780613897821745,0.4618961079788181,0.9056694368516336,-0.145232788206187,0.8524436034020355,0.0627733393579593,0.316239629695959,-1.2251814427683896,0.519,34.0,20
ENG1,2022,135891.0,Allan Saint-Maximin,Newcastle,3050.0,FWL,Extremo,Extremo,-0.4304379679325036,-1.0657685391646634,-0.374225596340607,1.286308174628854,0.5217770619596808,-0.5266792420367336,0.0900481486788691,-0.5503431818682427,-0.4897467439467931,0.603,66.0,11
ENG1,2022,136458.0,Kieran Dowell,Norwich,977.0,AMR,Extremo,Extremo,-0.5898751004773188,-0.871259390239943,0.4193139493929133,-1.1110697461847188,-0.9766369711059388,-0.6722054548569124,-1.2233207241818091,-1.5601165794658731,-1.0379954651387204,0.0,3.0,29
ENG1,2022,137021.0,Saïd Benrahma,West Ham,2304.0,AML,Extremo,Extremo,0.0455343454189046,-0.5033052145784306,0.4999291299720838,-0.2371495864311634,-0.1891439172746258,-0.0998808410358575,0.1553503760736856,-0.0566544584663123,0.7479205332021223,0.564,52.0,15
ENG1,2022,140088.0,Adama Traoré,Wolves,1188.0,FWL,Extremo,Extremo,-0.1629115891327214,-0.883417429046433,-0.2739461766668831,-0.1008655262100231,1.6743281001871155,-0.7762376622476267,-0.3738978355875314,-0.7168631392545746,-1.3452830389968815,0.45,28.0,22
ENG1,2022,279379.0,Gabriel Jesus,Man City,2026.0,FWR,Extremo,Extremo,0.0804452350843477,1.1354885378847264,-0.6744426383980924,-0.8171725545240673,0.9646041637228904,0.5190226790382289,0.1800584795682344,0.0969995499452925,-0.2177304784003263,0.545,41.0,18
ENG1,2022,296240.0,Yoane Wissa,Brentford,1429.0,FWL,Extremo,Extremo,-1.2280241045444271,-1.3987927187832323,-1.4928984257924531,-1.417105655206539,-0.7169090521073738,-0.4065987263418353,-0.9024838822128782,-0.0219289946022042,1.3951305752775445,0.379,24.0,23
ENG1,2022,299451.0,Ademola Lookman,Leicester,1561.0,AMR,Extremo,Extremo,0.4550079792151235,0.3355172250088966,-0.4637412110102225,0.4366859286666423,-0.0535000661607774,-0.2506225159357955,-0.0021700279288862,0.4633595725869322,1.1575229934686757,0.705,83.0,6
ENG1,2022,300447.0,Raphinha,Leeds,3154.0,AMR,Extremo,Extremo,0.5251160606681458,0.1861165011965033,0.7918473632203374,0.1323935282857251,0.4027297103584548,-0.5052240691370617,0.8157022229390314,-0.2887578239907993,-0.4622574609040054,0.58,59.0,13
ENG1,2022,317896.0,Jack Harrison,Leeds,2863.0,AML,Extremo,Extremo,0.1061956013863683,0.426252612306535,0.3171544409611554,-0.2114235836592835,0.51130114712665,-0.590918898979853,-0.7006429078033262,-0.4551597513748699,0.5742542981352785,0.502,31.0,21
ENG1,2022,322596.0,Jarrod Bowen,West Ham,3211.0,AMR,Extremo,Extremo,-0.2055136948127006,-0.608319417926604,-0.8124556872306228,-0.1819302156033439,0.3128834455770239,0.1533039159562958,0.0839171460386274,0.6774220359652535,0.63847943260495,0.663,72.0,9
ENG1,2022,331254.0,Phil Foden,Man City,2296.0,FWL,Extremo,Extremo,-0.2630661862576114,1.1298251499713017,0.8627580609214774,0.2856572200308673,0.1303940092353767,0.6593552739525819,0.3095231602506442,0.5461705076699859,0.3023900720827783,0.667,76.0,8
ENG1,2022,331382.0,Harvey Barnes,Leicester,2265.0,AML,Extremo,Extremo,-0.1826909991500347,-0.6616448669144614,-0.3200953968509404,0.6675208876089118,-0.3308998713007363,-0.0447210286824269,0.0321090389462214,0.0545431025090588,-0.26171716118856,0.541,38.0,19
ENG1,2022,346300.0,Jadon Sancho,Man Utd,2056.0,AML,Extremo,Extremo,0.3161099933716852,0.2762049319034768,0.8274633249380139,0.611487053049274,0.0729031274524758,0.0559208534268829,0.2277656307546324,-0.0844151543422116,-0.51831416641712,0.554,45.0,17
ENG1,2022,363686.0,Emile Smith Rowe,Arsenal,2083.0,AML,Extremo,Extremo,-0.2249010343526124,-0.2922500436254566,-0.0533197489703385,-0.5063210646847607,-0.1629199341090099,-0.0057661543124514,-0.5353313810617131,-0.05113956453628,1.824788755146464,0.578,55.0,14
ENG1,2022,367185.0,Bukayo Saka,Arsenal,3185.0,AMR,Extremo,Extremo,0.2184345481805413,0.1081249658160372,0.5647433896228358,0.5625381061798042,-0.4495237679736028,-0.0673419289369667,1.1012591713831292,0.4413924682715468,0.279975339284375,0.699,79.0,7
ENG1,2022,367782.0,Mason Greenwood,Man Utd,1352.0,AMR,Extremo,Extremo,-0.583174231429053,-0.3658047730910368,-0.4043083422089228,0.1560913377308325,0.6679636320627573,-0.1886180334657652,-0.2671429650695252,0.0331447429533134,0.0641036701844644,0.585,62.0,12
ENG1,2022,368409.0,Trincão,Wolves,1476.0,FWR,Extremo,Extremo,-0.4847329821107431,-0.3979091883204087,-0.8054073374391977,-1.0198799770312266,0.2238119940852234,-0.5775575622954154,-1.0509474847428375,-0.7726786583407107,-1.335033095595508,0.174,14.0,26
ENG1,2022,371281.0,Michael Olise,Crystal Palace,1262.0,FWR,Extremo,Extremo,1.081879695049513,0.6727946091291114,1.6115248133982336,0.084121230675041,-0.4433448658360516,-0.7034924999348601,0.0512394249525219,-0.7803673350810869,-0.7967506714774952,0.359,21.0,24
ENG1,2022,377168.0,Luis Díaz,Liverpool,1017.0,FWL,Extremo,Extremo,0.9859246258348122,0.7687409110936673,0.0796401424076081,-0.2357225010597338,1.5876837760764166,0.6251184700300343,0.5543918248361572,0.4610583240918086,0.0581115695759656,0.743,90.0,4
ENG1,2022,380706.0,Gabriel Martinelli,Arsenal,1998.0,AML,Extremo,Extremo,-0.2232637098888668,0.0954829603360296,-0.3175981878061001,0.3406047154977286,0.2592071868294453,0.7112170785513179,0.0047592512747278,0.5046208132017556,-0.7578506093404099,0.558,48.0,16
ENG1,2022,413211.0,Anthony Elanga,Man Utd,1312.0,AMR,Extremo,Extremo,0.1136496639299967,-0.2677273199642342,-1.0701477736640694,-1.0181985187737457,-1.156565003210412,-0.4852224334082751,-0.6464424359338069,-0.9366727862181984,-0.7685778701581844,0.123,10.0,27
ENG2,2022,67491.0,Jordan Ayew,Crystal Palace,2071.0,FWR,Extremo,Extremo,0.3395895751009843,0.0,-0.1410396049952382,0.0,-0.2634135589716042,-0.5498387402093601,-0.2088656883583074,-0.2313884768114159,-0.4143289330227458,0.157,17.0,25
ENG2,2022,85059.0,Wilfried Zaha,Crystal Palace,2980.0,FWL,Extremo,Extremo,-0.0821862584857497,0.0,-0.1216850235519013,0.0,-0.1594219035883848,-0.8108049432990019,0.00132124014978,-0.0870712603824991,1.0463857195039912,0.76,90.0,4
ENG2,2022,93160.0,Ryan Fraser,Newcastle,1574.0,FWR,Extremo,Extremo,-0.070610046161351,0.0,-0.2580577207114853,0.0,-0.628062655194808,-0.2836471327316178,-0.2632511226688137,-0.1172213698212695,-0.6087992896311565,0.0,3.0,29
ENG2,2022,97692.0,Raheem Sterling,Man City,2286.0,FWL,Extremo,Extremo,-0.1775111361177183,0.0,-0.0201656415458496,0.0,-0.1129193576480814,1.483262468086385,0.1801828712566133,0.2853078481748226,0.2575033730853782,0.699,72.0,9
ENG2,2022,104749.0,Riyad Mahrez,Man City,1641.0,FWR,Extremo,Extremo,-0.118861013763268,0.0,0.5598899371496117,0.0,0.0232344287511195,0.6197535563168524,0.1485669192217109,0.517449230395169,-0.051898531911559,0.708,76.0,8
ENG2,2022,108226.0,Mohamed Salah,Liverpool,2973.0,FWR,Extremo,Extremo,-0.1181173378742928,0.0,0.0953037925363559,0.0,-0.0615069213445467,1.1279956718614392,0.3050245304949526,0.2783583365430217,0.1994385671068068,0.734,86.0,5
ENG2,2022,109915.0,Sadio Mané,Liverpool,3024.0,FWL,Extremo,Extremo,0.083456813924872,0.0,0.1570360286321765,0.0,0.1196940827282375,0.7970066635074974,0.2209482979468477,0.0544955328841303,0.801499203672402,0.884,97.0,2
ENG2,2022,113069.0,Jack Grealish,Man City,2060.0,FWL,Extremo,Extremo,-0.0106069175060565,0.0,0.2677818296658555,0.0,-0.235654232699948,0.735087221181454,-0.0992235967604761,0.2923867820169469,-0.8931858798042474,0.214,21.0,24
