Liga,Temporada,Atleta,Clube,função,Posição,Participação,Pressão na linha alta,Ameaça aérea,Conexão ofensiva,Movimentação ofensiva,Criação de oportunidades,Finalização,Oportunismo
ITA1,2022,Duván Zapata,Atalanta,Atacante,Atacante,0.5047194717193633,0.3012246361073846,0.4245183506135315,-0.1949697873229244,1.2624962485405735,1.178673927522779,-1.0828058167331058,0.7369612547944818
ITA1,2022,Mattia Destro,Genoa,Atacante,Atacante,-0.3566117583832469,-0.8172031002594148,0.6957676083758064,-0.227929711624922,-0.9493386133779048,-0.6713290252042625,0.8111060969431725,1.2755578114777029
ITA1,2022,Francesco Caputo,Sassuolo,Atacante,Atacante,-1.285204418585979,-0.8830776995691882,-0.4303663748148878,-0.0672514184638637,-0.5202720504589338,-0.3197057193307671,0.3511148183271138,0.7421968996239436
ITA1,2022,Ciro Immobile,Lazio,Atacante,Atacante,-0.5215597704308438,-0.1866371254472706,-0.5378680821241842,0.0646068586042754,0.1951531171126393,0.3831787786875361,1.651857692087343,1.0869002497400275
ITA1,2022,Manolo Gabbiadini,Sampdoria,Atacante,Atacante,-0.0469894331609365,0.1697557294145529,-0.348514398823003,0.4369232870782616,-0.1773717576182117,0.5027111478375524,0.6052889190550419,0.1694462892109635
ITA1,2022,Nicola Sansone,Bologna,Atacante,Atacante,0.3759197785459893,1.6424730526606155,-0.558028425432785,-0.3417523482316992,0.3359623101901107,-0.3213861026055577,-0.7649472970422804,-0.1215697006258921
ITA1,2022,Luis Muriel,Atalanta,Atacante,Atacante,1.3525569643805122,1.8715159026964137,-0.3839900870526541,0.9162011563214986,2.1019316099580427,1.8422413587409965,0.1568600792174851,-0.8407043157652025
ITA1,2022,João Pedro,Cagliari,Atacante,Atacante,-0.4636715131609018,-0.2934802227109145,0.0579696809871946,-0.3050197519530336,-0.4725609050589589,-0.3717021788217838,-0.003824778561293,-0.2314983914386099
ITA1,2022,Álvaro Morata,Juventus,Atacante,Atacante,0.2930260601102731,0.1496329740363262,-0.2483771352313863,-0.0003686802271954,0.3195692038380261,0.1005689595094894,-0.0123766150185597,-0.0674077938913413
ITA1,2022,Leonardo Pavoletti,Cagliari,Atacante,Atacante,0.821743643227864,-0.1003616223517013,1.9943324129251512,0.505372155413057,-1.1892673552994528,-0.7789839517248498,-0.3128762328685333,0.6413148270495852
ITA1,2022,Gerard Deulofeu,Udinese,Atacante,Atacante,0.6787523546629562,0.0305844308491889,-1.4842166260226293,0.4820101273824454,2.572995415419475,1.6570614563190276,1.086838722351289,-0.6691168074489396
ITA1,2022,Ante Rebic,AC Milan,Atacante,Atacante,0.0083113646221233,0.2030248312746828,-0.4558615443546012,-0.4098972482714481,1.3860257166804335,1.5591337820313105,-0.7512536376968009,-0.9790480799345028
ITA1,2022,Grégoire Defrel,Sassuolo,Atacante,Atacante,-0.587018673651934,0.3476352111143561,-0.8956542146445629,-1.040275368913578,-0.2737438638224212,-0.5418481279176561,-1.164799463565983,-0.6755197309661866
ITA1,2022,Andrea Belotti,Torino,Atacante,Atacante,0.2616543054840976,-0.5748282239011286,1.025198174703971,-0.3102887251652927,-0.1431534661747264,-0.4285506071181616,-0.3725618188695333,-0.2244286055327205
ITA1,2022,Paulo Dybala,Juventus,Atacante,Atacante,1.1457217711450585,1.5762023192893078,-0.8195456043556777,1.3348507163045225,0.2782376866364219,0.4975978035741287,0.0957672496792825,-0.8334032215944782
ITA1,2022,Caleb Ekuban,Genoa,Atacante,Atacante,0.023444256847291,-0.1252223927910724,-0.018120389370556,0.0631118091580474,0.231667872459916,-0.38621260979555,-1.499268925074618,-0.8442299237964134
ITA1,2022,Joaquín Correa,Inter,Atacante,Atacante,-0.1934360027275494,0.484384208193597,-0.7241516976590253,-0.6324087511910425,0.9853945358833164,0.4776037960420478,0.3303548141010246,-0.1134394211049572
ITA1,2022,Federico Di Francesco,Empoli,Atacante,Atacante,-0.4754137241711326,0.755597891411069,-1.338269584072872,0.0683342214902004,0.2671673556370136,-0.4673342902962027,0.4920799874584638,-0.9863400246893288
ITA1,2022,Giovanni Simeone,Cagliari,Atacante,Atacante,0.1841518662125321,0.0198453479400275,-0.0432966009362394,-0.1396398547116216,-0.1888517010490564,-0.3633007312312588,1.857618775882071,0.5457623484831089
ITA1,2022,Ignacio Pussetto,Udinese,Atacante,Atacante,0.2082519602180843,0.0805508328846,0.3262100229058276,-0.2295653321638745,-0.4415463321567811,-0.4789049357276934,-0.4917762787914174,0.4900364862065113
ITA1,2022,Antonio Sanabria,Torino,Atacante,Atacante,0.2026389552616688,-0.198231971797441,0.9790508055069226,0.052779225972116,-0.8783761242782803,-0.7499774310206823,-0.2106395509815922,1.684847180866104
ITA1,2022,Simy,Salernitana,Atacante,Atacante,-0.1591157782798106,-1.5512365130098789,0.4743172122396408,-0.1889087702400751,-0.7559713478979988,-0.5529098973973597,-1.0350218670052858,-0.4768060372777624
ITA1,2022,Keita Baldé,Cagliari,Atacante,Atacante,-0.507292892656028,-0.8805489252595939,-0.5374137757287237,-0.6516454200078339,-0.6128203628088759,-0.469916639455897,-0.2260949944893706,0.4785633252174138
ITA1,2022,Isaac Success,Udinese,Atacante,Atacante,1.0911324336936523,0.3541613164142602,-0.0988536898152106,0.0676763358544309,1.8118720840142304,1.632959505944195,-0.566028969231387,-0.7900183444913296
ITA1,2022,Federico Bonazzoli,Salernitana,Atacante,Atacante,-0.0306811789711672,-0.40365058996728,-1.0600822350855954,0.1456007926424435,-1.0341646619660498,-0.8990218564883063,0.5700148018085881,1.0171469330102991
ITA1,2022,Eldor Shomurodov,Roma,Atacante,Atacante,0.2619650810723893,-0.0500637184707709,0.022011184856764,-0.7873596649931467,0.7928403782566953,0.4314013183610675,-0.5496821654940235,0.2726267611097202
ITA1,2022,Riccardo Orsolini,Bologna,Atacante,Atacante,0.4266854365150646,1.010102997666478,-0.3231143897045856,0.4408711045008154,-0.080109689304681,-0.2571707363264829,-0.585780876367167,-0.8500175049475323
ITA1,2022,Gastón Pereiro,Cagliari,Atacante,Atacante,-0.1950780312683134,-0.3483648608868911,-0.3331079218951077,0.2339414643328524,-0.0442531833441736,0.1792930055747559,0.4404990795208719,-1.3384145739504836
ITA1,2022,Rey Manaj,Spezia,Atacante,Atacante,0.4627664864959712,0.1082621257021834,0.7890781110245563,0.2058839921945794,-0.5853228302007238,-0.6844350190997412,-0.8941949762517262,-0.4316772920022491
ITA1,2022,Victor Osimhen,Napoli,Atacante,Atacante,-0.3851237952777813,-0.4864150847372597,0.3927283716159252,-0.5202353507152498,0.1287741941474861,0.2284315249583444,1.280049525333772,1.727835363238134
ITA1,2022,Lautaro Martínez,Inter,Atacante,Atacante,-0.1483857083312963,0.8557910042499459,-0.0746767386323376,-0.363446185858827,-0.1974324292832587,0.2663551711742858,0.8328527481517395,1.495808130374123
ITA1,2022,Thomas Henry,Venezia,Atacante,Atacante,-0.163027741469307,-1.143066970492561,0.9067353167206914,-0.33672777991794,-0.4766816583447184,-0.202337900141912,0.9748439691273506,1.142412677178859
ITA1,2022,Gianluca Scamacca,Sassuolo,Atacante,Atacante,-0.4007950454382089,-0.1177208269942187,0.289385904078348,0.0556322235583576,-0.9821863901336084,-0.1249521829285461,1.5921764271958905,0.754878155314552
ITA1,2022,Dusan Vlahovic,Fiorentina,Atacante,Atacante,-0.6203881813021541,-0.2885034330587075,0.7008834542342495,-0.2391661266540297,-0.3912470059750839,0.019863726315764,1.615136895865542,-0.0351965012386391
ITA1,2022,David Okereke,Venezia,Atacante,Atacante,-0.5105877139429336,-0.6031350543946041,-0.354901259104033,0.0853266122293394,0.1877852586882569,-0.4440301668612753,0.4393837873907891,-0.128932971255582
ITA1,2022,Tammy Abraham,Roma,Atacante,Atacante,-0.3577936019456167,-0.6996609767182286,0.2353783894379881,-0.0294901637161143,-0.340678936325637,-0.3367926549380749,0.0743902239877568,1.7990771680910165
ITA1,2022,Andrea Pinamonti,Empoli,Atacante,Atacante,-0.4867324012435639,-1.0457490545405117,0.2687507833531913,-0.4815659074532211,-0.1779087149830747,-0.3469817991480056,-0.2527544069306303,0.0736721173949139
ITA1,2022,Moise Kean,Juventus,Atacante,Atacante,-0.7803749201261021,0.0179291776203086,-0.3766312102608147,-0.2727197132000836,-0.4409902733160909,-0.8656055662996113,-0.0384800405610153,0.3483941168356081
ITA1,2022,Patrick Cutrone,Empoli,Atacante,Atacante,-1.285822445553142,-0.7363211996854931,-0.4909897259969942,-0.6601279722387419,-0.5215988641699852,-0.3001851967743763,-0.8553575590431113,-0.8055458244310767
ITA1,2022,Nicolò Zaniolo,Roma,Atacante,Atacante,0.3044369837244319,1.309762328322374,-0.5659369479801469,-0.077384606741592,0.6582501227965996,-0.2301984781455257,-1.43974740753342,-0.6483581155939621
ITA1,2022,Dennis Johnsen,Venezia,Atacante,Atacante,-0.6158429329807693,-0.1665319240833479,-1.31330420782025,-0.4480660835153404,0.5245251542404419,-0.6225827655413032,-1.228646141699946,-1.361084408313751
ITA1,2022,M'Bala Nzola,Spezia,Atacante,Atacante,-0.4490293267871956,-0.5356069163053693,0.0167536057202892,0.0793563674766477,-0.1756449749779703,-0.5187987339713925,-0.7424885387979775,-0.8072026382547567
ITA1,2022,Musa Barrow,Bologna,Atacante,Atacante,0.7252890456163837,0.9696976642165792,-0.8315534952939935,0.3612250455030111,0.5343915116145,0.6581880206566079,-0.1186062094256398,-0.9437944409158152
ITA1,2022,Beto,Udinese,Atacante,Atacante,-0.0545456865255305,-0.6720062954384753,0.4400976158846253,-0.4679658532391202,-0.0663706559311785,-0.301596546387978,0.6218995941014018,1.8050235829568
ITA1,2022,Kelvin Yeboah,Genoa,Atacante,Atacante,0.6865516842403926,-0.2925140585145648,0.3426205472302408,-0.0926241514621837,0.1651392726122922,-0.243933946330649,-1.5395861155218828,-0.7534566065864653
POR1,2022,Rui Fonte,Braga,Atacante,Atacante,-0.1980013249815101,0.5786706787115959,0.4895338833064329,0.1293728416355195,-1.5335394265769866,-0.7170953498285739,0.1516591777796883,-1.0357228185196623
POR1,2022,Fabrício,Portimonense,Atacante,Atacante,-0.3336818326501335,-0.8694308711410168,1.6196923384690127,0.4069185142309243,-0.4879972401218759,-0.7734642723835625,-1.7289076806963857,-1.45742849723846
POR1,2022,Cassiano,Vizela,Atacante,Atacante,-0.367300826233206,-1.1587209248039425,0.6467257989279045,-0.0415871756827073,0.2319551558063904,0.1627703259710678,-0.3406621246959278,-0.2392663558747239
POR1,2022,Abel Camará,Cova da Piedade SAD,Atacante,Atacante,0.0915854987962793,-0.8073860164413786,0.7743148512026091,0.0245194720414376,-0.5549435440862505,-0.0871397083278475,-0.0716088292921158,0.7890006191531049
POR1,2022,Welinton Júnior,Portimonense,Atacante,Atacante,-0.158587660642201,-0.191934709453888,-0.8580181504561022,-0.69608017484413,0.7250613876638341,0.3065087811488809,0.6801035689066248,0.6069081947285204
POR1,2022,Denilson,Pacos de Ferreira,Atacante,Atacante,0.0642920845246472,-0.3587389478233,-0.3476614719367025,-0.3180391387915001,0.1383648392629968,-0.3134612796607792,-0.7545793479449825,-0.6856782238848383
POR1,2022,Rafael Martins,Moreirense,Atacante,Atacante,-0.7874624606869886,-0.47720439278483,0.0502179232438481,0.5303145096271478,-0.6303934178555904,-0.5595866974392827,-0.6595105854531111,0.4362252449333206
POR1,2022,Paulinho,Sporting,Atacante,Atacante,0.0590283640489925,0.7048814703928507,0.0499875296714469,0.4077264137700732,-0.1889699440678326,0.2063019205117958,-0.3822929081643337,1.053413166210449
POR1,2022,Joel Tagueu,Maritimo,Atacante,Atacante,-0.6120598553954181,0.4900335855474203,-0.4012653003407852,-0.252542568950016,-0.4992786719883565,-0.6371783895023846,0.1252651773097686,0.227732437869436
POR1,2022,Roman Yaremchuk,Benfica,Atacante,Atacante,-0.8628469454153234,-0.266389080389328,-1.0981325223424172,-1.29305221371449,0.9534531909868438,0.6128750503983804,0.2176541367207386,0.6964687475252805
POR1,2022,Simon Banza,Famalicao,Atacante,Atacante,0.8189240853004665,0.2441245133398138,1.0142903051241494,-0.209964871327808,0.1584424243259361,-0.0561165716398452,0.810042471148601,0.7429094222745465
POR1,2022,Daniel dos Anjos,Tondela,Atacante,Atacante,0.5017183696906824,-0.4462154264725886,0.0389281417957405,0.504667973541759,0.0518133794581443,-0.5973527135221902,-0.727506608076884,-1.2724939139856684
POR1,2022,Guilherme Schettine,Vizela,Atacante,Atacante,0.0909392992288617,-0.4308298588828403,-0.8927575216705651,0.429563373360698,0.0951852626003167,0.5848176968552703,-0.0418564700201194,0.5421215951153701
POR1,2022,Leonardo Ruiz,Estoril,Atacante,Atacante,0.2085969533204558,1.0250269644752326,-0.6469447516233882,1.0441244320791363,-1.1455677818901857,-0.722924497309835,-0.6286482176147838,-0.8289458397574183
POR1,2022,Yusupha Njie,Boavista,Atacante,Atacante,0.8093174377388231,-0.3625704380006234,-0.891122890443738,-0.3808632293663764,-0.25082451039426,-0.3115475660590793,-0.0111119117771286,-0.3096537621515584
POR1,2022,Óscar Estupiñán,Vitoria de Guimaraes,Atacante,Atacante,-0.3517360663407051,-0.7293980485570757,0.8864671908098951,-0.5473512428018122,-0.5712435061697533,-0.2307158545405895,1.073270687552536,2.755131664681703
POR1,2022,Renat Dadashov,Tondela,Atacante,Atacante,0.2300039221518976,-0.8325022353814916,-0.177045748006434,0.0934481294039574,0.2984882221246366,-0.3804579270703949,-1.0804148757397305,-1.3797605739157244
POR1,2022,Rui Costa,Santa Clara,Atacante,Atacante,-0.0191486325476837,0.0089488476597528,-1.0444460603981671,-0.3401650235256203,0.4237755253337767,0.3898228525687614,-0.7658741109226554,-0.1806175895469746
POR1,2022,André Silva,Arouca,Atacante,Atacante,0.2764532930360034,0.5674409269961291,-0.1591326282879883,0.5260358649577243,0.0689874586609981,0.0713037717492324,0.3120884717169503,-0.8276601973037137
POR1,2022,André Clóvis,Estoril,Atacante,Atacante,-0.7232281465056789,-0.4753942388209572,0.1519552729678721,-0.2664680076864994,0.4131732604162995,-0.3700609432557443,-1.306073676703662,-1.0522149996459662
POR1,2022,Mehdi Taremi,Porto,Atacante,Atacante,0.3610765972129076,1.680633669309774,-0.3211887574190462,0.144981383294332,2.090121121754743,1.928189259790624,0.0998827445939446,0.6654313282183396
POR1,2022,André Luís,Moreirense,Atacante,Atacante,1.3823812009519874,-0.4227178024189909,2.6752629344731327,1.1157440165120742,-0.6684542029366205,0.1682861316527061,0.5981873726195968,-1.2387995425486398
POR1,2022,Fran Navarro,Gil Vicente,Atacante,Atacante,-1.0411284067906077,-0.5954790746352419,-0.9655673972046094,-0.493315433436248,-0.7926485578720189,-0.6378519889482697,0.7492711794052286,1.0684333200532856
POR1,2022,Abel Ruiz,Braga,Atacante,Atacante,-0.7867274791561594,-0.506946866524991,-1.562473516291766,-0.0283094037074912,0.2074547750065308,-0.130786436847723,-0.87037823466924,-0.9181231388407
POR1,2022,Bruno Duarte,Vitoria de Guimaraes,Atacante,Atacante,-0.1664325184874843,-0.0225133424273167,0.0984105628673008,-0.115410336522335,-0.2370438145570385,-0.1331680748898791,0.3100420342998757,0.3844231931057568
POR1,2022,Alisson Safira,Cova da Piedade SAD,Atacante,Atacante,0.5819536326390824,-0.1531806534953052,1.7358497842969889,0.5749433527451238,-0.9415630923763,-0.5870478062688876,-0.2110341203196761,-0.6914487880867265
POR1,2022,Evanilson,Porto,Atacante,Atacante,0.1548255402716901,1.0719536069676416,-1.0403958037569447,-0.6004555583280197,0.0621077038850533,0.5475162420091844,0.9588867927443172,0.9235731316312664
POR1,2022,Gonçalo Ramos,Benfica,Atacante,Atacante,0.4991151120807887,1.0532735360582672,-0.1150793068019551,0.5923377639519671,0.0750799288900399,0.5824398584263204,-0.2402617685368935,0.4057205621141616
POR1,2022,Darwin Núñez,Benfica,Atacante,Atacante,0.110654926858926,1.2262358872519412,-0.6469609102325167,-0.2127995221488725,2.381016902190888,2.5014227796675423,3.2368481213599907,0.9246398777259692
POR1,2022,Ali Alipourghara,Maritimo,Atacante,Atacante,-0.6976914450430327,-0.6190950283771,0.2437135450290053,-0.2045563316347586,-0.3265401427379913,-0.4961102711251965,-0.2994490064702618,-0.3707170385598678
POR1,2022,Petar Musa,Boavista,Atacante,Atacante,0.1731829432554441,-0.1472077000796282,1.3220442402686088,0.5931041018998026,-0.5517883016486469,-0.0380474513979909,0.6283069648260118,0.7620621022998868
POR1,2022,Vítinha,Braga,Atacante,Atacante,0.7623136021897869,1.3978309061995726,0.0416042662583042,-0.0806731618466948,1.489336952644559,0.8482620636709944,0.4325393436613713,0.1912422922812216
POR1,2022,Alioune Ndour,Cova da Piedade SAD,Atacante,Atacante,-0.4955342648679478,-0.8637900629944605,-0.143697427291631,-0.6514106275570324,-0.68301791934147,-0.993061727119236,-0.5255329500584294,0.0174095056182301
POR1,2022,Juan Boselli,Tondela,Atacante,Atacante,0.4252050024463697,0.6885911269963013,-0.5271084042074919,-0.3847581211792608,0.1999965836091865,-0.1373412072834649,0.2616551825110729,-0.7043151256792034
RUS,2022,Artem Dzyuba,Zenit,Atacante,Atacante,0.2311860139816576,0.3816479397864086,1.1079839711996176,-0.3343238747889562,-0.1594042348029241,1.53793499672821,0.9517084232765606,0.0375410404954134
RUS,2022,Fedor Smolov,Lokomotiv Moscow,Atacante,Atacante,0.7845562628326034,2.035623715387427,-0.3987233269205539,1.0007774137619052,1.0664663829942806,0.7985626584617009,1.2847697613798008,-0.340774233638052
RUS,2022,Aleksandr Erokhin,Zenit,Atacante,Atacante,0.6860773560974033,0.9255719975323,-0.3103760084025214,0.0618154174048917,-0.3271942168787526,0.9047637782113368,0.585160400326813,1.4319709669471976
RUS,2022,Anton Zabolotny,CSKA Moscow,Atacante,Atacante,0.0762778092336655,-0.3997231775534987,1.6028555838603258,0.0438591443028762,-0.5151115619385777,-0.1448600825416812,-0.6641143022375773,-0.4516682264098887
RUS,2022,Bekim Balaj,Nizhny Novgorod,Atacante,Atacante,-0.2084973242003295,-1.253516565685283,1.2587120790634925,0.3232680053107709,-0.9143449407760668,-0.9028382448820068,-1.3278768665674276,-0.820433862383483
RUS,2022,Dorde Despotovic,Rubin Kazan,Atacante,Atacante,-0.263175762351496,-0.2889061842386204,-0.0758294702274734,0.1296050371334491,-1.2694857666116106,-0.9846668103122304,-1.5837906923306515,-1.004869710007493
RUS,2022,Sardar Azmoun,Zenit,Atacante,Atacante,-0.4470979162958398,0.006493247395579,0.6553508709832427,-0.4168775020931606,0.2738866605169665,-0.1183003666560178,0.7738424549739902,0.9078795254759976
RUS,2022,Vyacheslav Krotov,FC Ufa,Atacante,Atacante,0.5951874645869921,0.4941015364607672,-0.5914650564591372,0.5334946939730661,0.7836455620094764,1.0135170461585843,-1.8186765649990069,-0.919020558582395
RUS,2022,Evgeni Lutsenko,Arsenal Tula,Atacante,Atacante,-0.3972733696645361,-0.417789695695312,0.473231085513806,-0.1440748650946763,-0.6630395290760478,-0.908960758231402,-0.0351075644360359,-0.5439059403579304
RUS,2022,Jhon Córdoba,FC Krasnodar,Atacante,Atacante,-0.3753981308006933,-0.2961466528607292,-0.0454605208652677,-0.2384450209405217,1.0337215343101651,0.414336959110744,0.4889049049132843,1.471836684086906
RUS,2022,Nikolay Komlichenko,FC Rostov,Atacante,Atacante,-0.0936141277587362,-0.5250260280449731,0.6032634635696255,-0.3538665647123815,-1.0350446694536903,-0.939780912475556,0.2995398537684627,0.0117486783604236
RUS,2022,François Kamano,Lokomotiv Moscow,Atacante,Atacante,-0.6323561535807262,1.0634875861044046,-1.3363984847314163,-0.4789476529372676,-0.1822166181535721,-0.5245369163736212,-0.6674882944322442,-0.9442359688750251
RUS,2022,Eric Bicfalvi,Ural,Atacante,Atacante,0.8295290931754431,0.3052030141001564,-0.1320426535833297,0.6047009640836838,0.3919252560963986,0.1457428847075038,0.7860853715660129,-0.1190359456138181
RUS,2022,Vladimir Ilyin,FC Krasnodar,Atacante,Atacante,-0.4684645720896416,0.806552398880362,-1.1836748108858892,-0.9438883298750302,-0.2765087198863418,-0.0503949466371945,0.0715669040317638,0.0142045755111932
RUS,2022,Senin Sebai,Khimki,Atacante,Atacante,-0.173817218116789,-0.7852766496779283,0.5892228342100808,0.005079864723361,1.2863178689674308,0.0814116171994576,-0.2359759375502264,-0.5397630337751791
RUS,2022,Fedor Chalov,CSKA Moscow,Atacante,Atacante,0.3096051365227635,1.5931710348467822,-0.7677571350575354,0.5892482268414776,-0.105750594671089,-0.0939674754064446,-0.167204422667094,-0.8847064655542283
RUS,2022,Mateo Cassierra,PFC Sochi,Atacante,Atacante,-0.5958516529861004,-0.6434674996374425,-0.3118106870919344,0.1567750932271744,0.0572228364999148,0.6307065899140585,1.4777451530248389,2.2609331073147727
RUS,2022,Mohamed Konaté,FK Akhmat,Atacante,Atacante,0.2692221896859049,-0.3221919128272107,1.0026691578923237,0.1553692129103242,1.0531686447528836,0.984153432248702,0.2438229565808522,0.7330348193414304
RUS,2022,Aleksandr Sobolev,Spartak Moscow,Atacante,Atacante,0.6698980710541323,0.6794319919103701,1.122450583259594,0.1317810361149044,-0.2907503207419887,0.1764673797194449,-0.8679089638720572,0.3147791231969715
RUS,2022,Evgeni Markov,Arsenal Tula,Atacante,Atacante,0.7592433482576563,-0.0504215649733351,0.7883990732283352,0.1805395887478223,-0.7640921635007152,-0.638360695495134,-0.0334049658652852,-0.2729188308828673
RUS,2022,Gamid Agalarov,FC Ufa,Atacante,Atacante,-0.6041345564546655,-1.1277470439906812,0.464291374707858,-0.2959886700025737,-0.0940553843579768,0.133001031593766,1.7087787570949056,0.6838072027470297
RUS,2022,Maksim Glushenkov,Krylya Sovetov Samara,Atacante,Atacante,0.0417846377203962,-0.442961299915214,-1.6838396005982337,0.2466170175200767,1.4795809520202725,1.1071875328207237,0.6872527911813078,0.3530097516478158
RUS,2022,Timur Suleymanov,Nizhny Novgorod,Atacante,Atacante,0.2688035369297268,-0.2885004938339677,1.0642704131753549,0.1736491729986535,-1.0398777656023528,-0.9826740764487382,-1.1582988561714918,-1.37529188004252
RUS,2022,Vitali Lisakovich,Lokomotiv Moscow,Atacante,Atacante,-0.5562792519386247,-0.4226005446274842,-0.7761380583169492,-0.4405352771900693,1.4495143803302264,0.5448526752706828,0.5751787441193736,-0.5360406525981136
RUS,2022,German Onugkha,Krylya Sovetov Samara,Atacante,Atacante,-0.1221044008379037,-0.5353611112729799,1.0183028019474527,-0.6477760839856913,-0.6799713301250266,-0.7769622283245375,-0.830353367348212,-1.075513877450827
RUS,2022,Ilya Kukharchuk,Khimki,Atacante,Atacante,-0.3138541584972527,-0.1572789877699504,-1.0848966948745236,-0.2682005493931109,-0.6680116062734566,-0.5649449401195494,-0.0094108259840496,-0.0724192972254383
RUS,2022,Konstantin Tyukavin,Dinamo Moscow,Atacante,Atacante,-0.1865191895269901,-0.5854576194444068,-0.7387405106238678,-0.3829745713247749,-0.1084943592863452,0.1445301365464993,-0.4934298416815287,1.0722820118256269
RUS,2022,Ivan Sergeev,Krylya Sovetov Samara,Atacante,Atacante,-1.0274918772487998,-0.6686726291879385,-0.5648500272397485,-0.4299683514229061,-0.2003411134234977,-0.1619312001925764,0.3627547715658512,0.6690460915122536
RUS,2022,Vladislav Sarveli,Krylya Sovetov Samara,Atacante,Atacante,0.7979659389306886,1.121470243876663,-0.915913292365848,0.7849117821681089,0.5556283616452861,0.1725696328778412,0.4755915439003303,1.378503263821298
RUS,2022,Richlord Ennin,Nizhny Novgorod,Atacante,Atacante,0.1465928033401034,-0.2017090450442704,-0.8330869543668755,0.2543756425385808,-0.1373835445832638,-0.9965586974725612,-0.87966132556126,-1.4399783588870658
SCT,2022,Andrew Shinnie,Livingston,Atacante,Atacante,0.7493539674916363,0.5764086805712957,-0.0246639382500535,0.7566135288924393,-0.4491535376573766,-0.507406514387519,-0.0930919641919847,-0.5714089034365085
SCT,2022,Curtis Main,St. Mirren,Atacante,Atacante,0.1098869584764005,-0.3933954862909071,1.468495407175818,0.0012244468043992,-0.2981378937054242,-0.574893177112367,-1.0915046657736902,-0.3933993682685484
SCT,2022,Marley Watkins,Aberdeen,Atacante,Atacante,-0.2754793142586437,1.4659645339139544,-0.5860335843308784,0.1834093674113181,0.0135100401797084,-0.0192508081717935,-0.5108507274162959,-0.5439325846173124
SCT,2022,Nicky Clark,Dundee United,Atacante,Atacante,0.333591547215687,-0.1966150254092667,0.058028564625602,0.5582997097726717,-0.4038504391484558,0.1369823372574246,-0.5925962810849096,0.4224193452196219
SCT,2022,Marc McNulty,Dundee United,Atacante,Atacante,-0.6237285988866774,-0.4170513618711254,-0.7836851752478554,-0.0671916793882673,0.0395157424123916,-0.0069891541099866,-1.3225289685407904,0.1489665794229344
SCT,2022,Tony Watt,Motherwell,Atacante,Atacante,1.3698138290835276,0.2992431049548558,0.645341790962928,0.5572157345527402,0.951374422851454,0.6544056775613866,0.3918432331559375,-0.4617955044653355
SCT,2022,Dominic Samuel,Ross County,Atacante,Atacante,-0.1024633643618884,-0.3458856248540611,-0.2956297864900877,0.6598394232915497,-0.5445685164126773,-0.1179677911517061,-0.9007710201579442,-0.4621361006789324
SCT,2022,Liam Boyce,Hearts,Atacante,Atacante,-0.0668226048622137,0.3727600122247509,0.4752907303137088,-0.1974014040084825,-0.0121250546274498,-0.0863216958407689,-0.1510448565592332,-0.1962290342895266
SCT,2022,Joel Nouble,Livingston,Atacante,Atacante,1.2451907777454692,0.4327591012364051,1.3443138096366996,0.6158250412768478,0.5615840267520729,0.6926731134861817,-1.180201818980566,-1.3428106626909284
SCT,2022,Stevie May,St. Johnstone,Atacante,Atacante,-0.7592817121769544,-1.003955834460566,-0.9389065103656566,-0.6646047435919064,0.5581405107925053,0.1449273083526246,-0.6040165553274675,-0.9422539955583455
SCT,2022,Kevin van Veen,Motherwell,Atacante,Atacante,-0.1281999639603571,-0.2610278601109179,0.4177721444962913,0.221492331353479,-0.0051800487108222,-0.2592212737345747,0.5424426436763785,0.0374964668969898
SCT,2022,Christian Ramirez,Aberdeen,Atacante,Atacante,-1.174398313417658,-0.4998820069346649,-0.4998580105178207,-0.5483376970410708,-1.1450747166198592,-0.8987055999109144,0.6250611581717095,-0.1737269491092086
SCT,2022,Fashon Sakala,Rangers,Atacante,Atacante,0.6813204788914746,2.0573972322399534,-0.3950395323611063,-0.6603157958429213,2.023786522345042,1.6893829478360511,0.692627933705869,-0.1802134720491873
SCT,2022,Giorgos Giakoumakis,Celtic,Atacante,Atacante,-0.3917074791402516,0.7224374086564888,-0.012123364299808,-0.0659899506528615,-0.8161934154718331,-0.0259278458847471,1.906984664440236,2.46029166707953
SCT,2022,Glenn Middleton,St. Johnstone,Atacante,Atacante,-0.0735480105705728,0.0851700360597533,-1.0991464273963485,0.1708893712486535,0.9007544873533851,0.4474567797330778,-1.0717389868484792,-1.1287098178124744
SCT,2022,Alfredo Morelos,Rangers,Atacante,Atacante,0.6780916102547933,1.4582183246594569,0.2215885156366283,0.8693717007311675,0.0708012673561323,1.1108561843442466,-0.3737944801558565,0.6633194360626888
SCT,2022,Eamonn Brophy,St. Mirren,Atacante,Atacante,-0.7567874075510475,-0.771629850009203,-0.6469857713346524,-0.8576457241641897,-0.1977695235409691,-0.3299065827197541,0.0151402330547629,-0.2275637556449292
SCT,2022,Ellis Simms,Hearts,Atacante,Atacante,-0.3601538364575957,-0.3942185426131179,1.0648875050208488,-0.2455478585007514,-0.4891509350322514,-0.5659248060155198,0.0961754184257068,0.9715684361921326
SCT,2022,Bruce Anderson,Livingston,Atacante,Atacante,-0.3773243318487252,-0.8357552900244282,-0.4095409614544211,-0.6254345535983273,-0.3569565440883117,0.1055529626332591,2.091552414538929,1.2411950022403566
