Unnamed: 0,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Acelerações,Passes_Longos_Recebidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Deep_Completions,Deep_Completed_Crosses,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Acelerações_LM,Passes_Longos_Recebidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_Chave_LM,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Acelerações_Rank,Passes_Longos_Recebidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_Chave_Rank,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Acelerações_Percentil,Passes_Longos_Recebidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_Chave_Percentil
18,0.611667,0.399719,0.662986,0.054726,0.52164,0.264706,0.601363,0.05769,0.421875,0.407925,0.210526,0.589235,0.470588,0.63281,J. Campaz,Rosario Central,Rosario Central,"LAMF, AMF",LAMF,10,26,0,2026-12-31,12,821,Colombia,Colombia,left,165,65,no,ARG1,Testing,2026,Extremo Agudo,0.633,1,45,97,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,2,4.0,1.0,40.0,10.0,14.0,1.0,33.0,2.0,4.0,8.0,1.0,2.0,95,91,97,11,77,68,97,26,95,91,82,97,95
17,0.268074,0.443198,0.156835,0.223881,0.510251,0.397059,0.461321,0.236834,0.359375,0.393939,0.215311,0.223796,0.59893,0.610618,M. Pellegrini,Vélez Sarsfield,Vélez Sarsfield,"RAMF, LAMF",RAMF,10,26,2200000,2026-12-31,12,801,Argentina,Argentina,right,176,68,no,ARG1,Testing,2026,Extremo Agudo,0.611,2,45,95,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,31,3.0,36.0,21.0,11.0,3.0,5.0,9.0,4.0,5.0,7.0,19.0,1.0,31,93,20,53,75,93,88,80,91,88,84,57,97
15,0.367904,0.2777,0.206212,0.507463,0.451025,0.176471,0.203736,0.149999,0.375,0.48951,0.253589,0.342776,0.44385,0.514098,J. Palacios,Unión Santa Fe,Unión Santa Fe,"RW, LW",RW,10,27,450000,2026-12-31,17,1412,Argentina,Argentina,right,169,68,no,ARG1,Testing,2026,Extremo Agudo,0.514,3,45,93,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,15,22.5,29.0,2.0,18.0,25.5,29.0,14.0,3.0,1.0,3.0,3.0,3.0,66,50,35,95,60,43,35,68,93,97,93,93,93
29,0.28714,0.323983,0.30888,0.40796,0.599089,0.323529,0.326051,0.281249,0.171875,0.261072,0.08134,0.31728,0.272727,0.498546,F. Perez,Estudiantes,Estudiantes,"LW, RAMF, AMF",LW,10,20,0,2027-12-31,15,883,Argentina,Argentina,right,180,0,no,ARG1,Testing,2026,Extremo Agudo,0.499,4,45,91,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,27,13.0,14.0,4.0,6.5,7.0,12.0,4.0,22.5,15.0,31.5,7.5,17.0,40,71,68,91,85,84,73,91,50,66,30,83,62
11,0.509554,0.374474,0.429,0.179104,0.599089,0.191176,0.38206,0.0,0.328125,0.473193,0.191388,0.339943,0.320856,0.484014,E. Cetré,Estudiantes,Estudiantes,"LAMF, LW, RAMF",LAMF,10,28,3500000,2028-12-31,13,753,Colombia,Colombia,right,171,79,no,ARG1,Testing,2026,Extremo Agudo,0.484,5,45,88,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,6,6.0,6.0,25.0,6.5,22.5,8.0,40.0,6.5,2.0,11.0,4.0,12.0,86,86,86,44,85,50,82,11,85,95,75,91,73
19,0.365893,0.467041,0.308211,0.402985,0.667426,0.338235,0.373064,0.100004,0.234375,0.214452,0.097289,0.288952,0.272727,0.453329,J. Córdoba,Instituto,Instituto,"RWF, RW",RWF,11,25,700000,2028-06-30,12,884,Colombia,Colombia,right,183,77,yes,ARG1,Testing,2026,Extremo Agudo,0.453,6,45,86,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,16,1.0,15.0,5.5,2.0,5.0,9.0,18.5,14.5,21.5,25.0,11.0,17.0,64,97,66,87,95,88,80,58,67,52,44,75,62
13,0.0,0.377279,0.0,0.174129,0.626424,0.205882,0.238666,0.449998,0.171875,0.16317,0.070175,0.147309,0.235294,0.447913,T. Conechny,Racing Club,Racing Club,"LWF, CF, LW",LWF,11,28,4500000,2029-12-31,18,1034,Argentina,"Argentina, Poland",left,176,65,no,ARG1,Testing,2026,Extremo Agudo,0.448,7,45,84,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,45,5.0,45.0,26.0,3.5,20.5,22.0,2.0,22.5,33.0,36.5,30.0,22.0,0,88,0,42,92,54,51,95,50,26,18,33,51
27,0.420056,0.454418,0.433193,0.263682,0.428246,0.294118,0.336781,0.07143,0.203125,0.270396,0.133971,0.17847,0.395722,0.434335,I. Subiabre,River Plate,River Plate,"LAMF, LW, RAMF",LAMF,10,19,0,2028-12-31,17,857,Argentina,"Argentina, Chile",left,171,61,no,ARG1,Testing,2026,Extremo Agudo,0.434,8,45,82,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,12,2.0,5.0,20.0,22.0,11.0,11.0,32.0,18.5,13.5,18.5,26.0,6.5,73,95,88,55,51,75,75,28,58,70,58,42,85
20,0.39347,0.308555,0.209817,0.149254,0.43508,0.352941,0.557052,0.115379,0.28125,0.331002,0.290271,0.144476,0.160428,0.430279,H. López,Argentinos Juniors,Argentinos Juniors,"RWF, CF, RAMF",RWF,11,25,0,2026-12-31,14,888,Argentina,Argentina,left,169,67,yes,ARG1,Testing,2026,Extremo Agudo,0.43,9,45,80,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,14,17.0,28.0,28.5,20.0,4.0,2.0,17.0,11.5,8.0,1.0,31.0,32.0,68,62,37,36,55,91,95,62,74,82,97,31,28
35,0.505984,0.314165,0.353923,0.288557,0.555809,0.102941,0.106705,0.124994,0.34375,0.298368,0.259968,0.263456,0.438503,0.430259,J. Fernández,Rosario Central,Rosario Central,"RAMF, LW, LAMF",RAMF,10,22,0,2027-12-31,11,773,Argentina,Argentina,left,183,73,yes,ARG1,Testing,2026,Extremo Agudo,0.43,10,45,77,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,7,15.0,11.0,18.0,9.0,40.0,43.0,16.0,5.0,10.0,2.0,15.0,4.0,84,66,75,60,80,11,4,64,88,77,95,66,91
33,0.229674,0.354839,0.293035,0.124378,0.396355,0.176471,0.424227,0.277784,0.078125,0.188811,0.118022,0.15864,0.101604,0.422956,M. Abaldo,Independiente,Independiente,"LW, LWF, LAMF",LW,10,22,0,2027-12-31,16,1453,Uruguay,"Uruguay, Germany",right,172,60,yes,ARG1,Testing,2026,Extremo Agudo,0.423,11,45,75,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,34,9.0,16.0,33.0,25.0,25.5,7.0,6.0,41.0,28.0,22.5,29.0,37.0,24,80,64,26,44,43,84,86,8,37,50,35,17
34,0.649613,0.291725,0.398283,0.303483,0.314351,0.514706,0.499278,0.187499,0.109375,0.128205,0.15311,0.135977,0.037433,0.412693,A. Luna,Instituto,Instituto,"LWF, LW",LWF,11,22,0,2029-12-31,15,1319,Argentina,Argentina,right,174,71,no,ARG1,Testing,2026,Extremo Agudo,0.413,12,45,73,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,1,21.0,7.0,14.5,33.0,1.0,4.0,11.0,36.0,38.0,15.0,32.0,44.0,97,53,84,67,26,97,91,75,20,15,66,28,2
21,0.413754,0.297335,0.373588,0.129353,0.498861,0.323529,0.527667,0.08823,0.21875,0.20979,0.204147,0.107649,0.272727,0.411888,S. Montiel,Independiente,Independiente,"RW, RAMF, RWF",RW,10,25,0,2028-12-31,12,702,Argentina,Argentina,left,166,60,no,ARG1,Testing,2026,Extremo Agudo,0.412,13,45,71,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,13,20.0,10.0,31.5,12.0,7.0,3.0,24.5,16.0,23.0,9.0,38.0,17.0,71,55,77,30,73,84,93,45,64,48,80,15,62
16,0.468527,0.2777,0.460352,0.641791,0.42369,0.191176,0.43431,0.090915,0.15625,0.181818,0.137161,0.31728,0.229947,0.392973,Rick,Talleres Córdoba,Talleres Córdoba,"LAMF, CF, RW",LAMF,10,26,2500000,2028-12-31,15,1043,Brazil,Brazil,right,170,70,no,ARG1,Testing,2026,Extremo Agudo,0.393,14,45,68,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,8,22.5,3.0,1.0,24.0,22.5,6.0,22.0,25.5,29.0,16.5,7.5,24.0,82,50,93,97,46,50,86,51,43,35,63,83,46
37,0.343736,0.221599,0.198693,0.0,0.189066,0.102941,0.163057,0.499993,0.09375,0.165501,0.132376,0.101983,0.379679,0.389525,L. Gómez,Banfield Res.,Banfield,"RW, LW, LCMF",RW,10,22,0,,16,759,Argentina,Argentina,left,166,63,no,ARG1,Testing,2026,Extremo Agudo,0.39,15,45,66,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,19,30.0,30.0,44.0,40.0,40.0,34.0,1.0,39.0,31.0,20.0,39.5,8.5,57,33,33,2,11,11,24,97,13,31,55,12,81
43,0.286818,0.164095,0.255077,0.0,0.287016,0.264706,0.367523,0.05556,0.296875,0.293706,0.073365,0.291785,0.304813,0.387575,D. Zalazar,Banfield,Banfield,"RW, RCMF, RAMF",RW,10,24,0,2027-12-31,12,783,Argentina,Argentina,left,179,76,yes,ARG1,Testing,2026,Extremo Agudo,0.388,16,45,64,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,28,36.0,20.0,44.0,35.0,14.0,10.0,34.0,9.0,11.0,34.5,10.0,13.0,37,20,55,2,22,68,77,24,80,75,23,77,71
7,0.316731,0.224404,0.16449,0.427861,0.487472,0.132353,0.148595,0.250004,0.296875,0.251748,0.137161,0.243626,0.171123,0.374382,W. Mazzantti,Newell's Old Boys,Newell's Old Boys,"RAMF, RWF",RAMF,10,29,2500000,2028-12-31,14,837,Argentina,Argentina,right,174,68,yes,ARG1,Testing,2026,Extremo Agudo,0.374,17,45,62,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,23,29.0,34.0,3.0,13.0,36.0,36.0,8.0,9.0,18.5,16.5,17.0,31.0,48,35,24,93,71,20,20,82,80,58,63,62,31
1,0.282793,0.346424,0.239316,0.268657,0.373576,0.294118,0.279815,0.075,0.234375,0.214452,0.133971,0.172805,0.326203,0.37396,E. Salvio,Lanús,Lanús,"RAMF, RW, LW",RAMF,10,35,1500000,2026-12-31,17,1176,Argentina,Argentina,right,173,78,no,ARG1,Testing,2026,Extremo Agudo,0.374,18,45,60,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,29,11.0,24.0,19.0,28.5,11.0,15.0,31.0,14.5,21.5,18.5,27.0,10.5,35,75,46,57,36,75,66,31,67,52,58,40,76
10,0.169164,0.213184,0.108703,0.144279,0.441913,0.323529,0.269185,0.281249,0.03125,0.067599,0.110048,0.195467,0.106952,0.371536,B. Cuello,Unión Santa Fe,Unión Santa Fe,"LW, RW",LW,10,28,350000,2026-12-31,14,918,Argentina,Argentina,right,170,66,no,ARG1,Testing,2026,Extremo Agudo,0.372,19,45,57,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,40,32.0,39.0,30.0,19.0,7.0,19.0,4.0,45.0,45.0,24.0,22.0,35.0,11,28,13,33,57,84,57,91,0,0,46,51,22
25,0.545505,0.352034,0.392348,0.159204,0.428246,0.161765,0.193027,0.08334,0.296875,0.270396,0.236045,0.23796,0.395722,0.369898,T. Aranda,Boca Juniors,Boca Juniors,"LW, RW, LWF",LW,10,19,0,2029-12-31,14,853,Argentina,Argentina,,0,0,no,ARG1,Testing,2026,Extremo Agudo,0.37,20,45,55,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,5,10.0,9.0,27.0,22.0,28.5,30.0,29.0,9.0,13.5,5.5,18.0,6.5,88,77,80,40,51,36,33,35,80,70,87,60,85
42,0.17032,0.169705,0.117017,0.119403,0.134396,0.132353,0.054029,0.0,0.453125,0.468531,0.245614,0.067989,0.379679,0.353322,R. Atencio,Independiente Rivadavia,Independiente Rivadavia,"RW, RCMF, RWF",RW,10,23,0,2029-12-31,16,762,Argentina,Argentina,left,175,68,no,ARG1,Testing,2026,Extremo Agudo,0.353,21,45,53,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,39,35.0,38.0,34.0,43.0,36.0,45.0,40.0,1.0,3.0,4.0,43.0,8.5,13,22,15,24,4,20,0,11,97,93,91,4,81
30,0.35633,0.210379,0.253134,0.402985,0.469248,0.088235,0.25804,0.281249,0.109375,0.132867,0.012759,0.252125,0.085561,0.348167,Diego Barrera,Central Córdoba SdE,Central Córdoba SdE,"LW, LB",LW,10,21,0,2027-12-31,15,1115,Argentina,Argentina,right,171,70,yes,ARG1,Testing,2026,Extremo Agudo,0.348,22,45,51,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,17,33.0,21.0,5.5,15.0,42.0,21.0,4.0,36.0,37.0,45.0,16.0,40.5,62,26,53,87,66,6,53,91,20,17,0,64,10
28,0.461186,0.301543,0.392483,0.368159,0.373576,0.205882,0.211462,0.0,0.328125,0.386946,0.028708,0.184136,0.197861,0.346503,S. López,Tigre,Tigre,"LAMF, CF, LW",LAMF,10,20,0,2026-12-31,15,974,Argentina,Argentina,right,170,60,yes,ARG1,Testing,2026,Extremo Agudo,0.347,23,45,48,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,10,19.0,8.0,10.0,28.5,20.5,26.0,40.0,6.5,6.0,43.0,24.0,26.5,77,57,82,77,36,54,42,11,85,86,4,46,41
44,0.263899,0.368864,0.189384,0.383085,0.585421,0.294118,0.321879,0.179999,0.125,0.118881,0.030303,0.036827,0.139037,0.336476,J. Gutiérrez,Defensa y Justicia,Defensa y Justicia,"LW, CF, LWF",LW,10,24,650000,2026-06-30,16,1407,Uruguay,"Uruguay, Italy",right,177,68,yes,ARG1,Testing,2026,Extremo Agudo,0.336,24,45,46,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,32,7.0,32.0,8.0,8.0,11.0,13.0,12.0,32.0,39.5,42.0,45.0,33.0,28,84,28,82,82,75,71,73,28,12,6,0,26
12,0.201303,0.364656,0.229725,0.208955,0.615034,0.176471,0.161254,0.157889,0.140625,0.165501,0.236045,0.300283,0.299465,0.336475,S. Solari,Racing Club,Racing Club,"RWF, CF, LWF",RWF,11,28,0,2027-12-31,17,1275,Argentina,Argentina,right,178,74,no,ARG1,Testing,2026,Extremo Agudo,0.336,25,45,44,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,37,8.0,25.0,22.0,5.0,25.5,35.0,13.0,28.5,31.0,5.5,9.0,14.0,17,82,44,51,88,43,22,71,36,31,87,80,68
38,0.343693,0.274895,0.252682,0.089552,0.455581,0.058824,0.211014,0.0,0.28125,0.258741,0.118022,0.444759,0.197861,0.328047,J. Contrera,Sarmiento,Sarmiento,"RW, RAMF, RWF",RW,10,23,0,2027-12-31,15,976,Argentina,Argentina,right,0,0,yes,ARG1,Testing,2026,Extremo Agudo,0.328,26,45,42,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,20,24.0,22.0,37.0,16.5,44.0,28.0,40.0,11.5,16.0,22.5,2.0,26.5,55,46,51,17,63,2,37,11,74,64,50,95,41
24,0.46699,0.318373,0.310153,0.293532,0.455581,0.220588,0.26927,0.08334,0.125,0.165501,0.094099,0.201133,0.187166,0.319153,F. Jainikoski,Argentinos Juniors Res.,Argentinos Juniors,"LWF, LW, LAMF",LWF,11,18,0,,17,764,Argentina,Argentina,,0,0,no,ARG1,Testing,2026,Extremo Agudo,0.319,27,45,40,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,9,14.0,13.0,16.5,16.5,18.0,18.0,29.0,32.0,31.0,26.0,21.0,28.0,80,68,71,63,63,60,60,35,28,31,42,53,37
36,0.328505,0.251052,0.313717,0.343284,0.357631,0.102941,0.21137,0.08823,0.25,0.251748,0.073365,0.21813,0.326203,0.311079,Ó. Cortés,Huracán,Huracán,"LAMF, LW",LAMF,10,22,0,2029-06-30,16,1172,Colombia,Colombia,right,178,76,yes,ARG1,Testing,2026,Extremo Agudo,0.311,28,45,37,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,22,27.0,12.0,12.0,32.0,40.0,27.0,24.5,13.0,18.5,34.5,20.0,10.5,51,40,73,73,28,11,40,45,71,58,23,55,76
40,0.590039,0.26087,0.452792,0.109453,0.223235,0.264706,0.300207,0.08334,0.140625,0.153846,0.175439,0.124646,0.235294,0.308785,W. Nunez,Newell's Old Boys,Newell's Old Boys,"LW, LAMF, LWF",LW,10,23,0,2027-12-31,15,821,Argentina,Argentina,right,177,0,yes,ARG1,Testing,2026,Extremo Agudo,0.309,29,45,35,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,3,25.0,4.0,35.0,39.0,14.0,14.0,29.0,28.5,35.0,13.0,35.0,22.0,93,44,91,22,13,68,68,35,36,22,71,22,51
2,0.170821,0.192146,0.192631,0.18408,0.312073,0.147059,0.142535,0.08823,0.203125,0.247086,0.070175,0.334278,0.235294,0.299181,E. Rigoni,Belgrano,Belgrano,"RAMF, RW, LW",RAMF,10,33,2000000,2027-12-31,17,1445,Argentina,"Argentina, Italy",right,180,74,no,ARG1,Testing,2026,Extremo Agudo,0.299,30,45,33,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,38,34.0,31.0,24.0,34.0,31.5,38.0,24.5,18.5,20.0,36.5,5.5,22.0,15,24,31,46,24,30,15,45,58,55,18,87,51
14,0.552298,0.119215,0.507127,0.149254,0.371298,0.147059,0.104245,0.100004,0.15625,0.193473,0.121212,0.280453,0.245989,0.297672,N. Laméndola,Atlético Tucumán,Atlético Tucumán,"LW, LAMF, LWF",LW,10,27,375000,,15,1186,Argentina,Argentina,right,178,68,no,ARG1,Testing,2026,Extremo Agudo,0.298,31,45,31,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,4,39.0,2.0,28.5,30.0,31.5,44.0,18.5,25.5,27.0,21.0,13.0,19.5,91,13,95,36,33,30,2,58,43,40,53,71,56
0,0.290184,0.112202,0.077503,0.129353,0.480638,0.132353,0.268468,0.142859,0.171875,0.198135,0.197767,0.130312,0.208556,0.292098,I. Fernández,Gimnasia La Plata,Gimnasia La Plata,"RW, AMF, RAMF",RW,10,36,1800000,2026-12-31,16,1375,Argentina,Argentina,left,182,67,no,ARG1,Testing,2026,Extremo Agudo,0.292,32,45,28,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,26,41.0,41.0,31.5,14.0,36.0,20.0,15.0,22.5,26.0,10.0,33.5,25.0,42,8,8,30,68,20,55,66,50,42,77,25,44
5,0.338905,0.345021,0.28893,0.348259,0.428246,0.426471,0.274329,0.0,0.078125,0.06993,0.079745,0.084986,0.106952,0.288637,L. Herrera,Newell's Old Boys,Newell's Old Boys,"LW, LAMF, CF",LW,10,30,750000,2028-12-31,16,900,Argentina,Argentina,right,179,76,no,ARG1,Testing,2026,Extremo Agudo,0.289,33,45,26,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,21,12.0,17.0,11.0,22.0,2.0,17.0,40.0,41.0,44.0,33.0,41.5,35.0,53,73,62,75,51,95,62,11,8,2,26,7,22
41,0.343777,0.307153,0.223478,0.303483,0.387244,0.25,0.277524,0.08823,0.140625,0.118881,0.08134,0.084986,0.106952,0.280652,M. Panaro,Gimnasia La Plata,Gimnasia La Plata,"LW, LAMF",LW,10,23,0,2027-12-31,16,889,Argentina,Argentina,right,181,73,no,ARG1,Testing,2026,Extremo Agudo,0.281,34,45,24,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,18,18.0,26.0,14.5,26.5,16.0,16.0,24.5,28.5,39.5,31.5,41.5,35.0,60,60,42,67,41,64,64,45,36,12,30,7,22
32,0.15162,0.312763,0.216517,0.373134,0.694761,0.176471,0.191222,0.0,0.140625,0.254079,0.186603,0.283286,0.176471,0.279851,J. Gauto,Platense,Platense,"LAMF, LW",LAMF,10,22,2500000,2028-06-30,16,1078,Argentina,Argentina,right,172,64,yes,ARG1,Testing,2026,Extremo Agudo,0.28,35,45,22,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,41,16.0,27.0,9.0,1.0,25.5,31.0,40.0,28.5,17.0,12.0,12.0,30.0,8,64,40,80,97,43,31,11,36,62,73,73,33
22,0.303486,0.086957,0.243739,0.094527,0.08656,0.220588,0.227852,0.08571,0.171875,0.319347,0.089314,0.192635,0.064171,0.277322,F. Lencioni,Gimnasia Mendoza,Gimnasia Mendoza,"LW, LAMF, LCMF",LW,10,25,0,2028-12-31,16,1446,Argentina,Argentina,left,180,78,no,ARG1,Testing,2026,Extremo Agudo,0.277,36,45,20,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,24,43.0,23.0,36.0,45.0,18.0,23.0,27.0,22.5,9.0,27.0,23.0,42.0,46,4,48,20,0,60,48,40,50,80,40,48,6
3,0.269835,0.259467,0.28837,0.044776,0.284738,0.308824,0.125162,0.09375,0.125,0.149184,0.087719,0.181303,0.294118,0.275647,G. Alanís,Estudiantes Río Cuarto,Estudiantes Río Cuarto,"LW, LAMF, CF",LW,10,32,1000000,2027-12-31,15,983,Argentina,Argentina,left,186,73,yes,ARG1,Testing,2026,Extremo Agudo,0.276,37,45,17,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,30,26.0,18.0,41.0,36.0,9.0,41.0,20.5,32.0,36.0,28.5,25.0,15.0,33,42,60,8,20,80,8,54,28,20,36,44,66
6,0.101114,0.237027,0.054092,0.069652,0.145786,0.220588,0.219783,0.199994,0.109375,0.111888,0.087719,0.116147,0.181818,0.262535,R. Tesuri,Atlético Tucumán,Atlético Tucumán,"RW, RAMF, AMF",RW,10,30,600000,2028-12-31,16,1309,Argentina,Argentina,right,166,60,no,ARG1,Testing,2026,Extremo Agudo,0.263,38,45,15,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,43,28.0,42.0,39.0,42.0,18.0,25.0,10.0,36.0,41.0,28.5,36.0,29.0,4,37,6,13,6,60,44,77,20,8,36,20,35
31,0.422219,0.157083,0.267039,0.38806,0.259681,0.058824,0.133254,0.0,0.203125,0.272727,0.154705,0.164306,0.417112,0.256851,S. Salle,Sarmiento,Sarmiento,"LW, RW, LAMF",LW,10,22,0,2027-12-31,15,926,Argentina,Argentina,right,185,0,yes,ARG1,Testing,2026,Extremo Agudo,0.257,39,45,13,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,11,37.0,19.0,7.0,37.0,44.0,39.0,40.0,18.5,12.0,14.0,28.0,5.0,75,17,57,84,17,2,13,11,58,73,68,37,88
8,0.077575,0.123422,0.010894,0.039801,0.123007,0.161765,0.189102,0.272729,0.0625,0.076923,0.065391,0.048159,0.090909,0.242002,S. Ascacíbar,Boca Juniors,Boca Juniors,"RW, RCMF",RW,10,29,0,2029-12-31,14,1088,Argentina,"Argentina, Italy",right,169,69,no,ARG1,Testing,2026,Extremo Agudo,0.242,40,45,11,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,44,38.0,44.0,42.0,44.0,28.5,32.0,7.0,43.5,43.0,38.0,44.0,39.0,2,15,2,6,2,36,28,84,3,4,15,2,13
39,0.303282,0.218794,0.174513,0.318408,0.387244,0.147059,0.124682,0.0,0.109375,0.083916,0.043062,0.334278,0.096257,0.212579,A. Palavecino,Aldosivi,Aldosivi,"LAMF, RW, LW",LAMF,10,23,0,2027-12-31,15,989,Argentina,Argentina,right,185,77,no,ARG1,Testing,2026,Extremo Agudo,0.213,41,45,8,0.326609,0.262677,0.253783,0.226313,0.405518,0.212092,0.263286,0.122588,0.195139,0.231391,0.126918,0.210639,0.235413,25,31.0,33.0,13.0,26.5,31.5,42.0,40.0,36.0,42.0,40.0,5.5,38.0,44,31,26,71,41,30,6,11,20,6,11,87,15
